forecast,actual
167.70220029373226,219.10022333333336
240.120864054692,223.75989000000004
239.5730641011656,223.6572875
237.89238867139315,221.09187166666672
162.91947251393236,208.78360583333333
238.736917972866,223.38183583333335
247.9490832927035,227.40898
249.9,227.3597825
249.9,223.28671
236.88024148703104,211.71441916666663
107.26031147383335,195.6164916666667
86.5280825804462,171.86281916666667
85.13393002604897,133.51134008333332
110.38129925489665,102.21406033333334
146.34548287965782,96.21113166666667
136.41530889192168,80.30480616666665
97.9208274750444,58.842608250000005
71.59558709837387,41.14027283333333
59.63914106080668,26.082489166666665
43.99760139715452,17.018371916666666
29.268686715642698,7.222079758333332
12.626728718472682,0.9189481525166666
5.306609704182166,0.0
0.0,3.4699830833333336
6.046898722268866,10.889277416666664
19.05404942924944,6.100262691666667
18.92845928417529,8.402161233333334
17.932199199084426,21.48804575
25.843033665696296,70.47797750000001
53.86881894557518,108.76024658333334
77.42306424450932,119.77226958333334
104.4485941103285,121.50052041666667
124.1415660055084,193.24292333333332
203.4052739399677,226.8927541666667
238.6056008804229,227.40405916666668
242.9768247512908,227.40898
246.29747772326076,227.40898
249.2003402096876,227.40898
249.9,227.40898
249.9,227.40898
249.3941658636844,227.40898
245.85572627752316,227.40898
240.81417563255096,227.40898
243.55512707473733,227.40898
242.720963444938,227.3912658333333
242.65084827775635,227.31679000000003
242.8322539076896,226.85018
240.53169153029197,225.8765925
226.42160792707952,212.72292916666663
146.66368840941396,160.09083375000003
71.22127315127115,101.74226216666663
45.46860554094046,72.432559
19.82569415389493,27.724674500000003
8.60496633631817,12.979990041666667
4.699698383608364,18.28381633333333
0.0,76.06451466666667
17.67856663853537,167.44388666666669
78.47159073461499,219.3024558333333
147.8938645001775,225.41120583333336
233.87704581850696,225.67794166666667
237.1145699663859,227.15831250000005
235.75552267613077,227.21492916666668
240.7166696568348,227.27755416666665
244.9949295044304,227.2260833333333
249.48167078677915,227.3140116666667
247.988267460774,227.40898
244.6463558664287,227.40898
246.4128945442313,227.22407083333331
243.9030628553813,227.26412916666663
244.69576568417116,227.38343166666667
243.31900646766667,227.40774
240.6588455616388,227.4073283333333
230.5194217139052,226.7511983333333
151.20964845570933,222.57772333333327
116.46962438798327,223.78983166666663
175.5093082447938,225.36725833333333
235.58680189966503,225.68635916666665
240.00206022935384,226.9103216666667
238.51510568619693,213.13453583333333
236.07488302106623,221.08130333333332
161.1548487524783,216.79399166666667
151.12872818932493,202.801475
178.25497584583297,176.5502183333334
183.93275405759604,131.6356375
172.05123567552684,102.31900708333332
166.09381553178434,58.31314975
117.45832400201115,23.43463133333333
50.31072432040165,195.92284608333333
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.4060241666667
248.24415456926403,227.38268
249.9,227.40898
249.9,227.1439991666667
249.9,226.88979833333332
249.9,226.39529
249.1858710956621,225.0460958333333
240.99506769967064,213.3521583333333
235.54951711679783,169.76297583333334
135.81826250469192,136.58628000000002
76.02295553668755,104.0026845
60.150726643639146,84.90103658333334
50.76929216224882,70.25744183333333
39.68107474537746,72.33867633333334
14.10984203994728,35.72104508333333
0.0,59.60799183333334
4.1937894084901135,93.94385675
34.32489363376179,53.763575
32.643975833671874,9.2286224
6.087701712932184,3.9355647833333336
0.0,8.747016675
0.0,12.323107083333332
0.0,20.721013375
4.115602095574905,44.72017091666667
20.663561188346225,69.18127125
30.362354081554408,49.85908575
33.09576769329382,82.61944700000001
66.64481810450408,102.51790683333331
115.38291779273568,118.89062491666668
87.15499043091174,85.602455
58.24559426335964,42.64856391666667
40.27274315961719,29.1691015
42.6155334924069,93.34898775
75.30127638364291,151.98315333333335
90.01213456333008,169.61084833333334
59.967344227891246,184.632245
44.66479437926888,128.49956633333338
44.20570711984228,38.11027791666668
26.48746690393042,7.955164108333334
14.875308716372356,5.329669524999999
20.844476263632117,7.6760746666666675
19.57997839998107,7.828979241666666
11.56485475142792,11.0200956
8.421186868203147,17.63899625
5.22777763911482,22.40897358333333
0.0,7.2196773666666685
0.0,0.7056428025833332
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0089039259166666
3.4866852946329376,2.221325609166667
14.237276869339787,9.364162266666668
24.54900311683673,28.965748916666666
32.53140687902507,50.36549524999999
55.935648018238034,62.47765850000001
87.56836086549255,70.53921666666666
70.89892165349889,105.53337158333332
124.82957546510342,216.68326583333337
150.1927130014257,227.12535
173.2787165543538,227.28881166666665
182.5917677596501,227.2334683333333
150.76555297707762,227.24684083333327
158.75431754262988,227.266395
140.59234770108822,226.80651333333333
118.1911987384276,220.05193666666665
107.24933207120624,201.3578483333333
89.98114645107005,162.71458833333332
81.15358636231277,83.49471175000001
36.36472365552296,44.3782395
42.02574226464126,106.09040783333332
59.061049895110976,118.3730225
55.39706675020504,97.31877358333334
34.97527575840576,40.40438925
22.78459601931924,2.762674706666667
16.604306818146377,0.0726590766916666
6.435971681633436,0.000315900025
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0257418025
6.921885860867737,7.497460516666667
43.16681494903892,84.27747141666667
79.07633029400891,195.75415916666668
100.28802508266354,207.47706083333333
151.86845845859347,219.3173441666667
223.82317152492556,223.3088908333333
236.66008594119356,221.40737
231.1697401483196,222.6798275
196.55477759946197,220.2961558333333
149.98983824763792,181.7409425
54.16447033280202,90.80802808333334
11.362180087544198,226.6537425
107.5934517942514,227.40898
249.9,227.33591916666668
249.9,227.35634083333332
249.9,227.2478616666667
243.61936284052624,225.13628416666663
242.01510336258565,214.175345
241.6173787218335,227.05191583333328
238.209853151798,225.0527583333333
237.9235095083771,219.9834166666667
237.7859582977329,216.11279
231.7025584323384,208.4808683333333
190.8595732961647,205.9948975
139.33101406576048,181.83226
103.30215573180264,180.45109166666663
95.73790276886317,176.27416833333328
86.42277121798764,173.4657275
83.45801503271039,141.64188249999998
105.26187065223036,94.46341758333334
81.07045796398258,49.62894591666665
58.31482197249984,41.99377325
41.39597681996544,30.621420833333342
34.48097830196812,18.205550375
97.99245267996768,11.919440708333337
72.91140617970528,15.257709541666664
73.13438970072566,11.58190083333333
67.84343561851753,3.7717783
56.17661011913084,0.7649333141666665
34.181462749535136,0.1960912024999999
47.02045758371569,3.255768516666667
40.14087742262747,13.047115083333331
30.954151149367785,11.788514041666668
24.46536878267269,6.267456116666666
19.32918059706559,2.685821316666667
10.671284151800506,0.3943181338333334
0.0,0.0
0.0,0.0
0.0,2.359670408341666
0.0,12.003189433333333
12.726352002499892,41.137199
29.567079339720397,95.38762825
46.27746386142268,159.47677833333336
64.74885420325961,206.18777666666665
80.54738595942268,221.89683166666663
99.46167710874133,225.29397416666663
130.52748911951218,226.5732283333333
157.08415051090046,227.2216583333333
202.88067162612865,227.08098583333333
194.87180762674683,226.7877291666667
183.12604664845088,226.6649483333333
174.4742181437665,226.47977416666663
180.80254791816824,225.58023333333333
190.7016116194372,199.5330683333333
145.60757725878275,146.22938166666663
145.70233743400024,132.49834
136.87428546522713,127.787131
122.90431852029812,124.950726
103.5056481242657,110.85458775
91.86135596222464,81.77536666666667
95.55074994317376,74.88097483333335
68.97235123646205,105.83391875
98.21864813279429,155.06427333333332
161.17920973412484,178.70397083333333
213.95266239983656,216.27896916666663
231.7910961675437,221.0225075
225.2144688952656,220.2556558333333
214.08889948655963,219.23491833333333
204.88208630168324,222.66347416666665
207.5089281879132,223.6945525
196.9344820748065,222.6653558333333
177.29910996620225,220.99472416666663
163.54536204982227,218.78225916666665
151.6684505419845,216.7125875
141.29697917712423,212.1844025
123.20855980599652,210.81178416666663
132.20134298653076,207.01180666666664
124.01554417757754,137.39859791666666
65.95917065255685,55.39158875
48.84393817369818,41.65987616666666
41.81114981426322,39.720354416666666
42.44496448903675,41.77784191666667
40.01846499982574,39.26730358333334
45.26763082673346,45.28261975
69.11734901532691,80.85842933333335
158.00941557404667,182.25571833333336
236.87286813795023,225.40858333333333
239.39898305123657,227.05092250000004
236.6652774219591,219.9523066666667
221.4393670432628,220.14956916666665
191.936516558446,223.56919833333333
189.83025241974752,226.25941916666667
213.65979668786952,226.7204525
229.6439530656297,226.72484166666663
221.65402216676463,225.99052166666664
196.36797600825523,225.5898983333333
169.49098978769933,225.8105233333333
156.20367474276603,226.18165416666668
191.497067321776,226.06696583333337
216.69572013403675,226.27563166666675
203.07233288566405,226.49688833333332
179.10715844549094,219.7420691666667
134.4653846366618,191.754465
128.92621417164452,175.33841499999997
130.61873208258802,172.42672083333332
125.53290479213624,184.4621033333333
131.78860736237095,197.67567916666664
152.93620867651973,203.91638583333332
122.62112978388022,200.4958916666667
159.3006909537023,221.8165833333333
207.5576260145969,221.20925166666663
235.6788079675653,223.50636333333333
236.5355060365169,225.95771833333333
236.6513993527261,224.53809416666672
226.0842989632926,216.558835
184.5881656303733,204.4745908333333
131.4930972876645,188.97866666666667
85.45942639145048,165.5058991666667
63.9406827476115,154.82049
55.329528234834896,115.7064945
54.61904177452156,80.76040383333333
46.26977488418894,51.96474191666668
30.13763196516044,21.713372166666662
14.082830667549162,10.643905416666666
11.1590909220216,9.863496500000002
24.409935785409026,4.435712824999999
23.06980426363773,0.29775774325
3.080134103170093,0.0
0.0,0.1258103959333333
0.0,2.6184054416666664
8.610445089555675,24.868409166666662
22.633403604617385,76.41744133333333
32.00288121060386,160.70764125000002
75.2553674641074,216.7041008333333
149.49020029334358,212.0527608333333
201.5042655518515,220.65248666666665
232.2063460520973,216.86733166666667
238.2367322590432,224.40360666666663
241.83978014417997,227.2411175
242.49516979551944,227.4018433333333
240.7432660944421,227.40285916666667
240.46629378145477,227.36430833333333
243.63707765340672,207.4493441666667
243.6557736755644,56.490203666666666
235.140399377218,59.43474883333332
102.27337775351565,117.89355158333336
37.82504820085972,123.54557416666664
50.13142594274151,133.79359250000002
63.09028890521599,123.95513249999998
37.86633392522722,65.1504695
3.2551412746953554,18.815263791666663
0.0,4.681450858333333
0.0,0.2748426285
0.0,0.0208413014625
45.57590987928988,3.277129546666666
101.6930458420376,9.961825991666666
112.9610703177311,90.5669195
244.6508440358297,216.0542
247.15633010155435,213.5889541666667
249.05761890176143,225.1833475
249.9,227.38120333333333
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,224.35587916666665
240.3219249504184,193.2890766666667
128.16725740610167,160.75173916666665
72.069209647713,95.93084416666667
63.37581081000094,76.39763333333333
67.07669103524312,59.49320866666668
64.26154026289167,50.20640233333333
60.18112821815205,41.27450191666666
56.31357034357391,24.970969666666665
46.34125809704436,25.692363083333333
37.35055386277404,15.178121833333334
28.26163001327147,5.494549333333333
45.10797467332935,1.6561709741666668
38.87795863112981,0.0
52.03532796667344,0.2147654192916666
51.53940217585295,3.63409495
37.09899616399096,2.3912593225
20.882957851319123,0.0971426987499999
22.22868924277538,0.7556743516666665
17.07846041513742,1.2036506525
13.889251782442546,0.6518998891666666
14.982018245235004,1.4195643775000002
14.525726137643018,4.434634358333333
22.005676342670743,3.213034675
15.450419003546418,3.248489575
17.731373809039763,2.8273606008333334
24.75331081826672,0.4512965991666667
20.02979437248074,2.1653829583333333
12.77920549966663,2.480463075
16.202431460572093,5.337609733333334
15.713394197770262,3.754216525
8.20027739993534,0.7707280991666665
0.0,0.4844875583333333
0.0,6.424636616666667
10.178718897104812,35.49722633333333
26.4910477973078,57.11004783333332
48.39053703461997,99.99266325
62.3243004900592,142.76518366666667
79.77076302210905,192.05412833333327
99.5661128638526,218.85620999999995
109.47046196845758,186.9688133333333
80.18643494459043,147.8113725
86.97477795146133,169.62968083333334
101.5263845527356,180.77225166666665
141.4400355967877,205.49380416666668
183.5119013470247,216.87950166666667
217.47714438172952,212.4754008333333
235.5399928855337,187.8928483333333
141.76449795489052,165.32070333333334
131.2465311137246,210.16473166666665
168.91441654594524,225.0385175
226.04433559942024,226.77189416666667
238.95738075682272,227.2870333333334
242.30010755384257,227.2665425
243.4123768480705,227.34606
244.83330795351276,227.39144666666667
246.3625541761415,227.40898
248.18452090326363,227.40898
249.3702508469233,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
244.94501387674737,227.40898
244.26280341051333,227.40743333333333
243.15035365322217,227.40898
243.0403570482512,227.40898
243.919436987365,227.40898
246.58577600096285,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
249.9,227.40898
246.65463853540405,227.3906908333333
248.45278090360225,227.4069325
247.34709376821377,226.79821583333333
240.59723212532188,217.8587908333333
148.01258352828918,201.586735
109.99850598385838,107.68155166666664
104.66444011582496,151.89134666666666
201.48838723646512,201.2874733333333
243.72382037287684,227.40898
246.8264374147462,227.40898
246.4757773632858,225.2254691666667
239.69898736561095,207.069815
200.0257810214056,178.74434333333332
131.9146974239161,143.33251708333333
78.48759792843292,88.32081649999999
49.23648927607804,48.591275333333336
34.78985430320117,38.33835641666666
19.23063369624436,18.63075283333333
34.27958801752968,3.998612166666667
15.115196751258107,2.040371266666667
11.059146321610076,1.9404807166666669
6.784186256189587,0.1503360025833333
0.0,0.0188264251666666
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.2033302520333333
2.952786510330622,1.3483495408333337
13.141487273007192,3.951021475
23.605858468244943,53.226973750000006
32.236182434200735,85.37137374999999
61.22017187512932,110.54268583333334
84.23133473321465,201.41500333333337
135.31029971914177,219.78399083333335
177.80076441268997,224.85015166666665
186.19140242220453,226.38332166666663
197.986156834754,227.19680416666665
213.62401041834016,226.8736325
228.02003481547345,226.93398833333336
217.4933098204783,227.35029
237.00368294913176,227.22977916666665
232.86391769708024,226.76470416666663
170.50050333927803,224.23696333333336
141.14285355821085,217.3151366666667
124.00320715460474,198.6699658333333
69.41974820708228,103.200564
28.56182565632665,39.57557491666667
10.649772000736627,8.022333433333335
5.224003377750365,0.2657656740833333
3.211887937286847,0.6833123950000001
8.524575309901225,3.3095697333333334
34.44692760402719,7.795673541666666
30.41370439825649,22.508584416666668
29.13814928850165,40.380903833333335
52.46107049902916,79.37551691666665
122.62086568627498,218.2145166666667
220.51139782136215,227.0496975
200.0614172935493,218.149505
100.23868791820152,196.4935375
58.2755034473217,114.50283791666668
43.08331153475612,38.12385266666667
30.878018879357104,22.83521466666667
22.157540646969284,25.96212058333333
11.277610359036371,6.436044483333333
8.088024095900543,2.156431333333334
3.1042593276519947,0.2834573695833333
0.0,0.0
0.0,0.0
0.0,0.2286812435833334
0.0,0.003788775
0.0,0.2216277518333333
0.0,2.98514007
42.3029540234009,86.25486783333334
44.88574999354784,66.32660266666667
53.77993945676486,57.96147833333333
37.36763630992704,87.21288683333331
47.13459273644101,131.82214466666667
97.64774684022038,216.333445
175.51900839464122,227.1631908333333
195.87466181574715,227.39526083333337
232.9061903196813,227.4053725
239.4221379904511,227.39979416666668
241.714299425496,227.3783625
240.6022506056305,227.35307000000003
240.72537192796955,227.31843333333336
243.85911550933497,227.40338166666663
245.84211441557025,227.40898
245.60246766142728,227.39332750000003
243.6431536090992,227.0125866666667
239.105297702725,223.2298175
238.37215348400545,223.02247416666663
234.98906713492707,222.9925191666667
233.11094612498044,220.53537333333327
197.11386666148303,215.5042875
152.8644463391575,210.46185666666668
115.43543760285104,191.6044158333333
85.58629183792843,201.62692583333333
111.31943482961545,211.72440666666665
156.74888348775696,224.70030083333336
199.3432459735735,226.3731858333333
230.1621753529756,227.0579825
236.81923339522217,227.05620750000003
239.93874519582727,226.6544208333333
244.35550502876904,226.965475
248.13120152884423,227.005565
248.948904942795,226.47019416666663
241.58773494975893,222.3575425
234.32477963304984,207.67016916666665
114.37186265404172,180.00125
71.76147196475993,126.89982858333332
62.64328969628419,208.48024583333336
134.44026207596846,215.6269425
110.1369586424472,171.19046916666662
59.20606035174469,106.95091616666669
36.210101932124,64.50848666666666
21.23097208173912,61.00146675
8.830334736720287,35.48882625
6.389588541442034,12.531489300000002
7.128521781380755,3.776367108333333
15.0619724091576,2.3302779216666667
12.904247270373784,3.1860234166666666
14.052785133749842,44.01670983333333
53.46834093723064,138.8677808333333
111.89938365378612,214.3322383333333
158.3889024766171,223.73972333333336
146.13216792137248,216.2181
177.1288719986955,204.59621
181.19085553688336,185.3109233333333
127.07313479443953,160.69938333333332
128.8995515930818,162.84435833333336
132.62353633527064,152.37523666666667
177.03295355256722,150.44259416666668
132.82160615743885,138.23346916666668
138.96464028249773,132.08764083333332
86.07058781072394,137.004435
84.29598914716479,137.99734750000002
46.23903572203109,115.94994258333334
42.38064441935256,79.60721549999998
36.40256598297583,41.87712291666667
22.601214900938785,17.476495416666666
13.933136923904904,8.365929866666667
12.200246152722974,5.813455741666668
13.040673077451016,6.046398574999999
22.98010914098025,5.817463916666667
42.44782288839956,9.149186025
82.53450099873268,69.36092308333333
122.49833326021476,150.56816033333334
112.94721677209712,181.8795425
88.20247323649771,173.7464891666667
51.360122282022765,175.90317333333334
34.305280632230165,161.97176916666666
31.197295343214133,136.81291333333334
29.79606224060761,122.13841924999998
28.05856098020847,125.80092958333331
39.21408987877845,142.1956583333333
69.44717933438076,152.38852666666665
82.31992008516872,178.7892516666667
92.71223945124646,197.06492083333333
95.7265359481218,210.30733333333333
94.30842536446488,210.513475
84.66019207959128,198.0065233333333
173.555239094896,221.091535
237.09087017368063,225.26238250000003
241.5284337488448,227.20074
246.5755204814465,227.40788166666667
248.67515304846552,227.40898
246.07734074779663,227.4067275
248.62805611476088,225.562055
241.3619668408284,222.2845116666667
231.32405705782017,225.40216666666663
235.9265976482557,227.40865166666663
237.6945248483161,227.40898
242.6162640772232,227.40898
246.6685534870781,227.40898
247.9939213475485,227.40898
247.39606751590756,227.40898
245.18180074382624,227.40898
242.6504499738016,227.40898
240.38257607872345,227.38158166666668
241.62750131288328,227.10826666666665
223.67376966230515,226.66354416666664
161.9007408267828,223.84287666666668
94.34958360207364,210.0617375
47.32398874544238,141.83013833333334
15.48470604759645,11.637127399166667
0.0,0.0037746003666666
0.0,0.001944
0.0,1.7799784878333331
3.3461859910655987,8.762951875
3.0149870660597844,4.867377233333333
0.0,1.0048828158333334
11.793159388810537,0.00232875
0.0,0.0
0.0,0.0
0.0,0.3201464638333333
4.523064944154705,5.526514474999999
8.983494834424308,6.743045394999999
8.278768921353478,0.0123077508333333
29.613773955201573,0.1091090270833333
26.32551620778226,5.80753094
10.007186294176131,6.4961114
0.0,1.2555163066666666
0.0,0.5007454984999999
6.064069600027223,0.0
17.167767422384458,0.01688445
20.592137857099857,26.5948861625
9.90826498896366,111.073805
34.833170550165754,153.04505125
240.30523811676665,183.16640166666664
249.9,212.5980075
243.0297701029669,224.01564416666668
194.89005458418296,218.14980750000004
170.34936968745436,198.53840083333333
102.66559086820416,133.86465591666666
74.40226063910438,87.10453375000002
12.222199469774717,22.320462666666668
5.538940320233421,2.6294598275
10.738908726528352,0.0048618250083333
0.0,0.0
3.0831331900994754,0.0296398249999999
0.0,1.4788693808333335
4.46062248647132,9.325295608333334
12.541551848115729,40.87756041666667
24.8114100515568,101.35412791666666
49.008845407301465,180.83980916666667
120.4865792315898,217.3307208333333
170.51187872300125,225.062095
241.83066831718892,227.28928166666665
244.38248415471676,227.40898
249.9,227.40898
249.9,227.34523166666668
249.9,227.04695
249.58863032465,225.74051
231.23517523715756,208.60883416666664
166.6300903528171,140.12887350000003
54.96924317884801,23.69024579166667
18.976189940544437,6.062788325
60.22097368530725,28.2737485
65.74023426825609,110.43886483333334
67.01641120782844,150.43564708333335
91.38199541592827,134.8637975
188.86028391939976,220.72824416666663
231.33394025693872,227.3128233333333
236.81971109327827,227.38934416666663
235.97041168063117,226.96581666666668
183.0719582262063,216.41711166666664
134.16123707709488,177.68003499999998
92.40699884582946,125.14546316666669
47.64642682443894,102.56905041666666
40.28329994695951,80.24315866666667
39.81902876782078,58.26878099999999
24.28107532047415,26.31009733333333
18.78301861591646,17.04974
8.966721562400815,8.15572895
6.144431316039622,5.442397691666667
0.0,4.9034754000000005
0.0,3.9445447333333328
0.0,2.9887792416666663
0.0,2.4162945
0.0,1.7906979749999998
0.0,0.4646475420333333
0.0,0.0
0.0,0.0611307033749999
0.0,0.08428829835
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.411676317359059,0.0
9.209547456854844,0.0
8.077645772177254,0.0033169503333333
0.0,0.002486700085
3.5453537568656093,0.0
16.482448663406654,0.1782637245249999
36.44851412386916,1.6700299308333333
34.41738302291831,0.4953904744999999
23.733154358627047,0.018241201
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.9584007508333332
4.843851323551312,8.6607562
14.758095877176494,39.07872516666667
48.164703644118944,67.52726833333334
51.090782300824685,82.67509625
103.87429443480706,141.60430958333333
205.8436637543689,221.361775
236.7225678612116,227.40371833333333
238.14405092898028,227.31214666666665
222.33107309981915,227.29938416666667
193.63839862626867,227.38974916666663
184.3965535240584,227.1054175
180.37819037803516,226.916705
186.5878393872058,226.11952
186.3399224222344,224.85768333333328
156.1731230656109,223.3274941666666
142.8691332995776,221.1031033333333
142.0051834128344,219.9179683333333
147.80643501446366,218.9529791666667
135.5670865809932,213.604105
97.7268988261813,133.42984133333337
55.18559067021987,70.23805300000001
55.82995396439014,78.2598755
65.59679546440738,128.21741366666666
90.98877790241453,188.3494983333333
127.9809496163998,215.65590500000005
180.54804021440728,223.12936833333333
239.76599815051443,219.00070416666668
184.7531271557756,211.2237816666667
145.76063967197098,217.32546666666664
191.987939530988,223.90997083333332
241.13277305310305,227.0434016666667
247.4910297716879,227.38372083333329
248.73773589048332,227.4011075
244.39896547667976,227.40898
239.8887489633565,227.3271825
224.7629757357616,226.3591258333333
179.83300233525625,220.6879658333333
145.03948286616108,179.55381416666668
166.8697816963288,70.86348916666667
117.0750108266842,15.286556166666664
138.3310527036186,99.78574441666667
208.08254871317763,226.77459
240.1009344707088,226.58982916666676
237.76488337725385,225.5062158333333
200.08396130718668,218.13650166666665
150.3398517716943,203.2843741666667
142.51057437787256,175.89606583333332
86.41600839262787,133.66288208333336
49.91697838974575,100.79626333333334
29.009209149415536,73.72889808333333
38.97608539330975,50.46448183333333
41.28844954430578,35.27919483333333
70.02508852094569,69.66765441666668
123.8567863053402,100.29737366666666
123.27836952159971,138.92433875
155.6494840169515,171.1999525
183.23380667111985,195.55686
174.09801019946244,190.24392083333336
175.08000354015348,175.64179083333332
86.97959323295662,156.5133066666667
75.20929336536864,142.8845375
239.27719396714596,128.66404866666667
208.01027677136645,131.39875833333332
139.94722052621145,113.97161458333332
86.16973853419849,105.08529666666668
67.10280087487503,88.52660974999999
57.67818986250772,66.52113341666667
48.019440061145936,55.49114625000001
29.527060734493848,45.22285225
