Correlation,MAPE
0.9999707471977732,0.09737446429441379
0.9999682422420201,0.09545970865534892
0.9999714292376751,0.09407133728517537
0.9999749405900265,0.09525221813748691
0.9999938914516617,0.09528306213387155
0.9999899003122158,0.08995493496584835
0.9999803405950098,0.08994902042441275
0.9999784192171397,0.09037408940655703
0.9999771516365459,0.0910435207098448
0.9999733322774662,0.0919980036443899
0.9999625930018802,0.09502997789210606
0.9999099937808588,0.09977789617771733
0.999798160294256,0.10499756523532901
0.9998498532794047,0.10835831133046253
0.9998850993805355,0.10955804472621705
0.9999588842927133,0.10824086038499121
0.9999868328690703,0.10783631179745103
0.9999892227149078,0.10651102994270437
0.99998300643818,0.10398892609756857
0.9999742939131027,0.1016008512513132
0.9999619235237678,0.09935538572243624
0.9999381712121848,0.09714171964062553
0.9999007062203484,0.09406603391660745
0.9998462288678174,0.0895253736320377
0.9998123131609221,0.08488982631767313
0.999786516531973,0.08065834576491022
0.9997505930480073,0.07645530609316013
0.9997889346132396,0.07306034885433384
0.9998587908430923,0.06969851495904142
0.9998902038292864,0.06652213567065828
0.9998959180113733,0.06377690020127631
0.999903504693798,0.06150200055097608
0.9998992340651169,0.06019195239359665
0.9998207507645064,0.05987909885745735
0.9993859305163462,0.06022348915633321
0.998914915909002,0.06144074264162025
0.999432016936061,0.06322696785946966
0.9997776690960665,0.06575201851645714
0.999853610558686,0.06838786871031445
0.9999227553488148,0.07138056752303416
0.9971068615379997,0.06704357163551147
0.9970211580809096,0.06282358269012533
0.997090117141346,0.05858447688146712
0.9970375017117001,0.05418369506218279
0.9968159335905039,0.04908534901675667
0.9964587550943598,0.04333225315783699
0.9958956893416245,0.03720225525643666
0.9950284206481791,0.030540300054512387
0.9931508055097562,0.024173867289644543
0.9925989209710981,0.023255254759282345
0.9946762563265036,0.022973793500661616
0.9992654419491945,0.023433635719892404
0.999411642058222,0.031281813653168074
0.9983134322265573,0.03838823532422619
0.9983134322265572,0.03838823532422619
0.9983134322265572,0.03838823532422619
0.9983134322265576,0.03838823532422619
0.9974922131810826,0.04529801466748975
0.9974922131810829,0.04529801466748975
0.9974922131810829,0.04529801466748975
0.9974280431512521,0.0442706266666222
0.9977812912459196,0.03734074169511128
0.9972528810802593,0.029965592068287833
0.996443354278433,0.02993811224169338
0.996853528758198,0.029940701277390253
0.9986598975241356,0.030501775383073887
0.998755101184097,0.037974665608081964
0.9982540867767724,0.04499948719765945
0.9979908953612383,0.05196585316067242
0.9989480228929075,0.052236010966690456
0.9986035799831369,0.059210361409661606
0.9981571361135033,0.06614057497811533
0.9975943276769076,0.07330106660029038
0.9971218500692701,0.08058607162210879
0.9999282728260481,0.08871618630766098
0.9999714704136523,0.089617943481397
0.9999858724478099,0.08920055619537214
0.9999928738172768,0.08891961688281924
0.9999983830077017,0.0888357206808995
0.9999975856502363,0.0913308926498329
0.9999960831944852,0.09180692542497541
0.9999940817764296,0.09267967770426924
0.9999826610717824,0.09459273709529645
0.9999402470601674,0.09687756105811657
0.9999530288459174,0.09867075059875624
0.9999874475488154,0.10064504107582554
0.9999930353285312,0.10155188838003451
0.999994625529262,0.10100826860288493
0.9999820947063889,0.10053372500281521
0.9975910358629501,0.09139429545710474
0.9972481870254142,0.08377810416901267
0.9971370572316807,0.07488190360273513
0.9970278199728113,0.06755851305836529
0.9967876847724055,0.05972401169961331
0.9963352806479537,0.051314866713371744
0.9955798839744306,0.042671035172802935
0.9942510289719573,0.034165651395148135
0.9912780825690344,0.025399928515527758
0.9822260156388712,0.016589678351818845
0.9999999999999993,0.008021902716848972
,0.0
,0.0
,0.0
,0.002761288605462654
0.9959585990152758,0.01027045765839864
0.9975140692993932,0.018818820535652977
0.9984049118755373,0.02856419649729748
0.9987153057376084,0.039282714695054614
0.9988932897465939,0.05368517576801323
0.9989835985253844,0.06852140017093282
0.999011425771889,0.07475061836829035
0.9990256192728487,0.08809182761978712
0.9986339866645331,0.10046205491165704
0.9974536289869569,0.11226109080187506
0.9976289294735907,0.11277631264517228
0.9970290581779819,0.10976399780284939
0.9975885402540229,0.10157217701782831
0.9979004278517005,0.09224669024264176
0.9980227255033423,0.08161537101175685
0.9979663602218541,0.06992244206874908
0.9977500024193436,0.05421066635279423
0.9973067759123591,0.03802569427688195
0.9965071793092166,0.03485688642047512
0.9956813044113833,0.02262744460660307
0.9998792345769147,0.011288069589055656
,0.00047228668968912903
,0.0
,0.001477868885155929
0.9987129564349756,0.011657099284961525
0.9973359411649523,0.022605743059456323
0.9849473147834543,0.03440184080515655
0.9849520939725729,0.034420955958674664
0.9849520939725729,0.034420955958674664
0.9849520939725729,0.034420955958674664
0.9849520939725731,0.034420955958674664
0.9816849723430063,0.04648060633764712
0.9826505433019092,0.05804791207720671
0.9741994658991772,0.06979487691404558
0.9650611661050154,0.08119394070958606
0.960187347281271,0.09081407420445713
0.9582435490604906,0.09081775866104742
0.9542738185516205,0.08920654341470309
0.9723749337193122,0.0862149784851843
0.9723570047503015,0.08619586333166618
0.9723570047503017,0.08619586333166618
0.9723570047503017,0.08619586333166618
0.9723570047503015,0.08619586333166618
0.9746428429621372,0.07413621295269374
0.9758535853992116,0.06256890721313414
0.9814484513916111,0.05082194237629528
0.9883811049837966,0.03942287858075481
0.994109931188382,0.028324876200727808
0.9987485224342382,0.018141961344331898
1.0000000000000002,0.008804532816181446
,0.0
,0.0
,0.0
,0.0
,2.744689516375871e-05
0.9999996885254071,0.005456057309779641
0.9994597876933049,0.01082900739543257
0.9995440189197522,0.015737057274000734
0.9995933304823909,0.020270678806990156
0.999610860623848,0.02446679162831154
0.9995983038209995,0.02884618360430642
0.9995795782618837,0.03146856393197064
0.9995586959237495,0.036190055781488845
0.9995107626512544,0.039942538680198494
0.9994170512842296,0.0436854328187922
0.9992573982962122,0.048592615079419206
0.9999649698242831,0.05341894031316462
0.999936911025436,0.05211623090625062
0.999955972788153,0.05057133464105256
0.9999685149426921,0.04996650262707943
0.999979587753583,0.04861119017722414
0.9999924386106109,0.04787372107591419
0.9999701174353638,0.048103290084613226
0.9999363771145563,0.04936255540798825
0.9999336519608049,0.05125857008245892
0.9999384540712198,0.054926504976512906
0.9999401019605744,0.05908677127808469
0.9999096945380312,0.06285661276550948
0.9998834890628565,0.06490767812958567
0.9998692704592069,0.06586468309927161
0.9998575756982826,0.06642654772341282
0.9998037516962761,0.06721965065171075
0.9997603488509136,0.06839861983382635
0.9997106244912889,0.06878373172054118
0.9997233339956368,0.0680921472784591
0.9998148940380471,0.0669216523473343
0.9997656095915743,0.06432392175224487
0.9997306147145186,0.0611388361080314
0.9997776992920979,0.057963597776110716
0.9998691935996381,0.05413936936282742
0.9999205551664267,0.05044148343725547
0.9999187539375977,0.04816936985917588
0.9999296217945247,0.045725600986196865
0.9999514610283005,0.043742314699040045
0.9999789832291045,0.041996530413617825
0.9999811235155107,0.040985328517569634
0.9999898656777209,0.04013450952440697
0.9999886115224462,0.04409732717043693
0.9999142507178919,0.04759514716619174
0.9999291292899922,0.05228857923658215
0.9999436620294165,0.05808813840816215
0.9999661283300016,0.06451827212931203
0.9999852141956772,0.07153056152171493
0.9999882146054127,0.07279486525610236
0.9999935370057874,0.07368977451926273
0.9999830158617371,0.07363435804069617
0.9999758462900441,0.07332299746481877
0.9999601218713441,0.07265932658510765
0.9999215882304094,0.07156032390407181
0.9998667007346072,0.07053582040607775
0.999782196618094,0.0700912115373623
0.9996692360636502,0.06924266413194767
0.9994526022020621,0.06743550368047083
0.9992429357390847,0.06509750398834743
0.9993612652711014,0.0628504434416244
0.9996017889602629,0.061149033963219974
0.9998049697545862,0.059577674657691926
0.9998781728023708,0.05811748998094535
0.9999353189012078,0.056717539677014185
0.9999819438796923,0.05576179690301012
0.9999913484664602,0.05616378144555714
0.9999960612470074,0.05786137880939926
0.9999952111206053,0.06272357227602915
0.9999908203805201,0.0635124677775684
0.9999848312679115,0.06450143436858662
0.9999797959732922,0.0658303000411252
0.9999704463940197,0.0672963819096222
0.9999530019571798,0.07602469962549699
0.9996885548703346,0.0804576468447663
0.9996562244684151,0.08485655354301944
0.9999078940653026,0.08942707714984413
0.9999813652159932,0.09324568250151909
0.9995916561148297,0.09059348666057324
0.998924195744594,0.08093789027459233
0.998987391161924,0.06887715498706494
0.9987042287085228,0.06962487796728654
0.9984992385690231,0.06970596212740962
0.9983711835825302,0.06986738482036568
0.998345233652396,0.07096691986826231
0.9980728400142623,0.06512849014228782
0.9975201411943081,0.05708170635485423
0.9971815101556526,0.04951003438175173
0.9970337091340087,0.041986239590972925
0.997586497034876,0.034894360648193984
0.9978156543117414,0.03130456546522106
0.9978156543117409,0.03130456546522106
0.9977733431018103,0.030026246454958886
0.9991755384872043,0.023725691304203933
0.9997873005661578,0.017856048006827496
0.9996546007164723,0.013015345277831963
0.9989828811218124,0.009109118677759681
0.9982140631188711,0.006779570763793212
0.9990216548995601,0.009333310998982857
0.9992877799334292,0.01139888359523644
0.9994067574427247,0.012966806217591649
0.9994605740667176,0.014047084820200227
0.9994621086191356,0.014884908225990902
0.9994584621821743,0.015465918257775895
0.9994452303980864,0.015793636919783798
0.9994829525954334,0.016038111776115086
0.9996897451602323,0.016205584729574653
0.9998388710187476,0.015167515466342464
0.999518000928668,0.012222902586924595
0.9993807079552323,0.009642504702550196
0.9995834564176101,0.007154036461970385
0.999766338532071,0.005111099749659225
0.9998865123451642,0.0036558227006682677
0.9999458673177561,0.002790930196266753
0.9999698570456913,0.00211189230795506
0.9999827676968175,0.002068344609784152
0.99998154782573,0.0026639086862422635
0.9999778821453803,0.003876458266690212
0.9999768972382765,0.00573257755350563
0.9999828553769895,0.008801804940405384
0.9999715101355935,0.009524538876692837
0.9999651883184126,0.010396011828683322
0.9999553831944271,0.011464094927946136
0.9999419544306423,0.012863152968025766
0.9999288063742997,0.016008421441773245
0.9999346187576925,0.01805696752558815
0.99995562485884,0.020076581242511066
0.9999879825146192,0.021385826850142252
0.9999960222734972,0.022085255141769816
0.9999974756002838,0.022138900354072122
0.9999984204979607,0.021398432003741294
0.9999991862538002,0.019059987529021938
0.9999980199896251,0.019253315684703145
0.9999967082643733,0.019532481045537075
0.9999952903305086,0.01982372289285552
0.9999929463957846,0.020132622052844603
0.9999882356157273,0.020013139638960745
0.99997744521482,0.020653582202765797
0.999885041476302,0.022123684908157897
0.9994693019276155,0.024574065018601224
0.9983658141331023,0.02795761427657428
0.9979184932235768,0.03181595022270284
0.9992331491153699,0.036250998793323476
0.9997160607572619,0.04112536847332457
0.9997215535137469,0.04583866193671396
0.9994837299635707,0.050312460214161046
0.9994640170922322,0.05481834488017275
0.9985304319137467,0.05877369082785442
0.9987078370420488,0.06154697645810806
0.9984429698354298,0.06041471932283601
0.9988872043683255,0.060388483407663396
0.9989892915529972,0.06070747177026265
0.9990172541935771,0.0603161008168255
0.9990358794780408,0.05915942912502317
0.9989619075892803,0.057557985500207055
0.9987759610992453,0.055331528587199585
0.9984864448216982,0.053040829098011305
0.9974595753125152,0.05086666679607053
0.9958051804852569,0.048649562503753664
0.9972745141920689,0.04721875539109924
0.9980474982084176,0.04698156943501053
0.9996540902858155,0.05077758645638581
0.9999683881420915,0.053423632991950416
0.9999743686114447,0.05573061125337803
0.9999812018508871,0.05870432406863413
0.9999786666292085,0.06233542140146802
0.9999832735022732,0.06634771328512946
0.9999698743579208,0.07082088101132437
0.999854903179365,0.07498100942234541
0.9988739325444104,0.07900507396718902
0.9978348363857886,0.07482161514632417
0.9981251835420003,0.07033620024356989
0.9984362961529996,0.06571009176075958
0.9983228559815039,0.06518101408160726
0.9974458112420187,0.06696211444866752
0.9967068947934715,0.06762630879564276
0.9961793824880354,0.06581369949046538
0.9954306111470306,0.059736885018016196
0.9937523203037141,0.055569139417261236
0.9872582221105025,0.05391231319285714
0.9731821980911676,0.05266689330549476
0.9710442122733451,0.05142660282532105
0.9718571734380193,0.058678361975758465
0.9760266419508941,0.06402220492255119
0.9845154728441167,0.07103430275877175
0.9841091283378423,0.07429840645419612
0.9903880376202358,0.07462358584575815
0.9934574516203042,0.07565561351216256
0.994332479294573,0.07870740308635422
0.9982140038898095,0.08613583113938865
0.9989695710535925,0.09155356591349477
0.9976820601420131,0.09468025085769581
0.9978416203587466,0.09778447363322057
0.997099690669434,0.10096582338351161
0.9968847966948351,0.10202508730865772
0.9875048851127761,0.096681244361865
0.9861215798459038,0.08966914652564445
0.9879159382681223,0.0820488345720471
0.9889674888805452,0.07721579100168237
0.9842598458598383,0.07882877310212304
0.9844771415574087,0.07965823541249605
0.9853736095988512,0.07996611750146274
0.9877525861053978,0.07944105696331381
0.9909365395591977,0.07819920004052815
0.9924900672820525,0.0768284098442565
0.994565665455918,0.0756034298277084
0.9962793773316009,0.07635821055468212
0.9965324741204373,0.08608045926093812
0.9969013405013827,0.0965983715006597
0.998080462896817,0.10538149920727595
0.9999842488826668,0.11199594096084946
0.9999800400414853,0.11869101398402453
0.9999715676708303,0.11920026765668452
0.9999853518778161,0.1197382402203216
0.9999319105018102,0.12764392192655755
0.999706265749391,0.13264466269474567
0.9990959974012525,0.13776458646666692
0.9996053090923178,0.14166286468729333
0.9999346542071688,0.14487154695542745
0.9998861469126011,0.14541947517491052
0.996789561409822,0.13395475509288748
0.9961081297987893,0.12341500184494796
0.995943201561234,0.11203565872929669
0.9956847307233381,0.09224655879709612
0.9952527682104624,0.0838605079973601
0.9944903310938082,0.07687213233091343
0.993069955913938,0.06118329210432751
0.9902144000915202,0.0480786324499513
0.9820024577719697,0.035134524575293216
0.9761356905199325,0.030885193130700817
0.9918863760656239,0.02735276052974077
0.9995950859952578,0.02498008553610036
0.99968911440572,0.031542281978429065
0.9996969708732709,0.03950481534326198
0.9995852841591075,0.05294441502877284
0.9995073577596474,0.05775754366775219
0.9994378491012703,0.06353329803452741
0.9993416343538559,0.07059255337169712
0.9991088457216487,0.08384220778785584
0.9980207519477826,0.0968209416651547
0.9998568973310173,0.1086076274625373
0.99767353951189,0.09810616841240088
0.9981821837371894,0.08716313762345558
0.9984912876008639,0.07675489687387584
0.9987067517738609,0.06671999650005661
0.9987798251753569,0.05610328534694605
0.9987502084261747,0.03818381909959823
0.9986689756811493,0.03436543718963841
0.9985507429327802,0.031241306536034918
0.9989483931787253,0.028637864324698673
0.9999768491578764,0.018700623512579645
1.0000000000000002,0.008966573104605484
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,0.0070847371912219756
0.9992465554338249,0.014016640975430589
0.9993881811265959,0.020683028673847605
0.9994813296438967,0.027069839468582376
0.999520933669211,0.033293357517675655
0.999526023749952,0.03937294335848606
0.99950272037154,0.04532497782779926
0.9994379473791662,0.051384570756274846
0.9993156621523651,0.05754105102731822
0.9990857466031997,0.06366164196143743
0.9986525172407801,0.06947173451603572
0.9999640137171614,0.0753326095255816
0.9998988540829861,0.07391937216025816
0.9998357690341674,0.07219049528303899
0.9997490735911216,0.07050631202909771
0.9997026639434533,0.06909698055758773
0.9997687993137848,0.06832314894294782
0.9998009009481928,0.0681320136715013
0.9998428159364986,0.0687288489519275
0.9999032961228329,0.06988895681898373
0.9999365683634301,0.07097861701455244
0.9999435469347194,0.07240368390953021
0.9999503665963847,0.07349220976860264
0.9999564197448263,0.07487576618877466
0.9999605111323592,0.07611982857840789
0.9999307095422423,0.07750787089433242
0.999798418171558,0.07897550081663106
0.9995354586207457,0.08111208548988502
0.9997424234158541,0.0820843887606897
0.9997885594649678,0.0825592246096138
0.9998731869754743,0.08378170364593023
0.9999254430451106,0.08352218492770737
0.9999507269886222,0.08317903486054361
0.9999661990471612,0.08231340382045274
0.9998776806079144,0.08042792956304315
0.9999042153032653,0.07769152898258432
0.999942695153896,0.07496637238497675
0.9999778494243332,0.07258515964365413
0.999989593287627,0.0703772595060614
0.9999935166002015,0.0672834825745473
0.9999837581630954,0.06594002817882152
0.9999264842140868,0.06566723936550889
0.9997669958564028,0.06469283332447931
0.9995849700073066,0.06671385209727426
0.999426923398802,0.06943058738103308
0.9993920336143937,0.06822492380443841
0.9965311765693057,0.06292713432167689
0.9954663622652119,0.06631319052979044
0.9944280236072282,0.07004567123100093
0.9933996293109962,0.07364535400406534
0.9938941589767514,0.07191647505408323
0.9928004556108397,0.06738055850053289
0.991347038208775,0.06207811412504633
0.9898153668220754,0.05594215171785217
0.9884573060751645,0.04898280796598769
0.9864441803914588,0.041739137980552364
0.9902163090390416,0.033462915022020694
0.9957960679224962,0.02784427996959411
0.995790627539418,0.02781467958652621
0.9939821642408568,0.01946452576574381
0.9919707635823689,0.01108744668034115
,0.00288103863546497
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,0.00978268081938413
0.9980362209590035,0.020299299566573045
0.9982191762162356,0.03018499152941248
0.9908701133025029,0.03872759628121006
0.990870113302503,0.03872759628121006
0.9908701133025029,0.03872759628121006
0.9908701133025027,0.03872759628121006
0.990870113302503,0.03872759628121006
0.9889945483354514,0.0446423617749897
0.9896731921296043,0.05013526621608471
0.9905705452969925,0.0554289915985929
0.9921366480009827,0.06087671352318039
0.994664694625759,0.05678184835797021
0.9960876684697153,0.051996729062521084
0.9969458878889634,0.047772385445544296
0.9988119969586313,0.04524379557598834
0.9988450734527515,0.05198705131963738
0.9988492919953081,0.05873655032773165
0.998925177238631,0.06598242200709058
0.9999423691685256,0.1493157553404239
0.9998917843729479,0.1564374434690665
0.9997205853652714,0.16548970248665912
0.999384740840603,0.1768191466973881
0.9989616078303055,0.1907499571476804
0.9984662005708442,0.20355717879045884
0.9982734294739015,0.20863156698726074
0.9966410709457365,0.21235577279916565
0.9975982849769658,0.21552392190751535
0.9986243854946999,0.21764701870765107
0.9995293125205816,0.2186019043057809
0.9997889661140081,0.21861723250707837
0.9999856787023336,0.10385111437114829
0.9999918694646063,0.10132977059262378
0.9999896976756907,0.0989312023330661
0.9999747400491492,0.09642865233330511
0.9998875219445097,0.09323329155995135
0.9993537475996808,0.08126377845705736
0.99929310413374,0.07625446687237668
0.9980953564150692,0.06811031465191075
0.9970826007924352,0.06075189751996551
0.9957515472314414,0.0573173295391833
0.9937508263293576,0.05446940553715029
0.9912302564227748,0.051800948865052744
0.9942830363619962,0.049541727429758854
0.9972300294486304,0.04858325304274665
0.998460718415039,0.050234172974412926
0.9990692217088338,0.05384534356568235
0.9993346832404726,0.0618244240956845
0.9993188063853498,0.07070083451606914
0.9993703070883354,0.07578988090755072
0.9994951146473684,0.08480920219676573
0.999929911052421,0.09285080513137635
0.9998216914776721,0.0962482960468239
0.999616048166413,0.09891121603731139
0.9997738083207667,0.09868374994328429
0.9998426777955034,0.09995321315914091
0.9998414617100756,0.09926618970535676
0.9998148734723116,0.09542569099748753
0.9997797017196254,0.08946501341241925
0.9997475003440486,0.08012177507301498
0.9997223115221633,0.07223781741344523
0.9997461674301321,0.06673177562286438
0.9997702987112472,0.06177593169641558
0.9997960456574957,0.058787314801867545
0.9998431257850406,0.05527171446195931
0.9999318900265929,0.052157583433792884
0.9999653092964562,0.052139313529859704
0.9999544435183971,0.049907483186178186
0.9999816463287782,0.04826383131636485
0.9999960147435437,0.04779627942199044
0.9998926093026318,0.05529026533443348
0.9996950648204496,0.06165579939180802
0.9999316944591397,0.06966193265553473
0.999956062863711,0.07811334891356643
0.9999745599754015,0.08558038993556843
0.9999659352735093,0.09037464213992367
0.9999529161123685,0.09191694504495815
0.999951950710119,0.0923111557155435
0.9999677565034056,0.09207791508696482
0.9999827832220479,0.09153867996942947
0.9999813273027608,0.09074868530232928
0.999971831779037,0.08970033505933174
0.9983732412150358,0.0831077688939635
0.9976865918774309,0.07644879942025666
0.997355649444484,0.06919682971444614
0.9970381636430011,0.061283003652935854
0.99664751458275,0.05348600577916863
0.9958446051590717,0.04526819648106558
0.9940697716800239,0.036837299608135164
0.9899845675699528,0.028914747073998413
0.9939779026347813,0.021397081235803795
0.9913928146214088,0.014173284243169527
0.9983386674199188,0.0072692226905588945
,0.0007551824916956713
,0.00016562982732183402
,0.0008603973387385366
0.9984763879527226,0.011420685288531527
0.9532695752538292,0.023313881191169426
0.9761503920576933,0.035254464926630646
0.9846839677784814,0.04727071757474712
0.987385396305366,0.05905179056947104
0.9854009940915995,0.07015979589077692
0.9800480794784213,0.08014464013144805
0.980833266655813,0.0817327571294486
0.9808332666558133,0.0817327571294486
0.9808332666558133,0.0817327571294486
0.9807192448258966,0.08156712730212676
0.9802964234863834,0.08087235979071006
0.986306918430766,0.07031207184091706
0.98852147281305,0.058418875938279165
0.9864537751970903,0.04682402512094647
0.9834280254846932,0.04246177223364337
0.9859085235122746,0.038406056763206825
0.9933713252315539,0.03479541171496019
0.9990131111806608,0.03189433020556479
0.9991060097273331,0.03739373048844432
0.9990587922245574,0.04483251797124832
0.9989250474838313,0.053181495445788714
0.9987619733591608,0.061949611198653505
0.9985975413681331,0.07367242053479049
0.9984342905864821,0.08633259604524111
0.9983619154519507,0.09951540876629648
0.9999872136413267,0.10963789790182543
0.9999957578711202,0.11289649017571879
0.9999980147246278,0.11562170147054564
0.9999864941566978,0.11673329575090019
0.9999579153254724,0.11768058597342908
0.9999832744883805,0.11795532918889955
0.9999705176707722,0.11733499104085748
0.999967196010107,0.11566612737279568
0.9999511708076986,0.11313716448915712
0.99991254856208,0.1070818093818283
0.9998488704715373,0.09973121619389641
0.999736309094917,0.09148912908102469
0.999598011948723,0.0860089015246946
0.9992946443922338,0.07978546463430473
0.998259352811711,0.07386713036199227
0.9975713006395429,0.069868470369795
0.9987808752071845,0.06634304958735147
0.999455637275363,0.06354678639997662
0.9996835211928631,0.06178170326022132
0.9998303780287384,0.06067231030043332
0.9999446169668108,0.06043506937356737
0.9999752195529547,0.061656999765180374
0.9999854009971106,0.06388342698791494
0.9999857991214071,0.06655728326648981
0.9999936010874806,0.068210571590979
0.9999791538593501,0.06994758495177962
0.9998692522482056,0.07144872106325834
0.9999188639525735,0.07225844943391134
0.9999531820887565,0.07271113515575175
0.9999405542226764,0.07258678010331608
0.9999227192609383,0.07173562088070913
0.9999098280821929,0.07026302398799672
0.9998936846365972,0.06804510599883419
0.9998782745328956,0.06492053489081476
0.9998692184382103,0.06112637114533428
0.9998588252022884,0.0572012551739133
0.9998135069408364,0.054074650470869214
0.9998074333205546,0.051267155994507374
0.9998502873680315,0.04895759521538493
0.9998907779417509,0.04736284347796534
0.9999618602731057,0.04632478975667494
0.9999853253047392,0.04587338219576908
0.9999563358927103,0.04638428849326912
0.9991471143654894,0.04228616453929096
0.9992115728389487,0.03850217058609322
0.9992739675575815,0.03473735707369147
0.9993167181906456,0.03099551127391866
0.9993468946348624,0.027306045358581135
0.9993393668559901,0.023791367239808594
0.9992897314324463,0.020172693211052983
0.999112715462884,0.017680091502277267
0.9988694920044555,0.013854820307827321
0.9982282304412597,0.009934556135916208
0.9982983097694942,0.005944321440282102
,0.0012312081703823275
,0.0012312081703823275
,0.0012312081703823275
,0.0012312081703823275
,0.0012312081703823275
,0.0012312081703823275
,0.0012312081703823275
0.9445163558604952,0.00480776031169972
0.9900623691045818,0.009792801885153366
0.9961654052028337,0.016351584123112356
0.9978119590383819,0.02320797617444501
0.9984698455116001,0.030896299528205152
0.9987844465649558,0.03370505403076926
0.9989550181394962,0.03707555943384618
0.999070720874142,0.1370755594338462
0.9991179132771055,0.155043152004749
0.9991541435529969,0.1764887639545009
0.9992380495605395,0.1960986266161121
0.9997641136688963,0.2134780034571847
0.9998816004430422,0.23479792567735672
0.9996136977315614,0.2576840583561174
0.998296267276441,0.28751383693955235
0.9887435574286566,0.2991068150499629
0.983314802414584,0.30861006855646644
0.9849977117923541,0.2857724588304717
0.99625603170808,0.2641389967554082
0.9997608224184776,0.15284425132751103
0.9997575315919001,0.14711235079315862
0.9997779015051687,0.13749181240682148
0.9997779015051683,0.13749181240682148
0.9998792146618378,0.1346257410071802
0.99985515698715,0.13066219563348933
0.999804347834199,0.12691578123414282
0.999779251734178,0.12463490414897169
0.9993751706092482,0.1164735494148705
0.999816830166643,0.10154560928645617
0.9998959596907975,0.08667092923900585
0.9999474400081686,0.07540045301600948
0.9996279852123713,0.06951177646291981
0.9994826495446035,0.06093576987315056
0.9994189047481827,0.05972133346487367
