,PI_90_10,PI_80_20,PI_70_30,PI_60_40
52,-0.08710889380131315,-0.08562381609123276,-0.08654675390299743,-0.047494863071721016
53,-0.05937376147297713,-0.12559932273548574,-0.1490474371506118,-0.08993339857145402
54,0.24994110933146785,0.1248694455256435,0.013740846351156633,-0.03385361456472205
55,0.25231721842667953,0.1574763969453134,0.1424531292204016,0.07151879739950469
56,0.19028155751113296,0.07101786986497227,0.10924070070413566,0.09457810018823949
57,0.13673057972987557,0.01582734817774545,0.02212620933811127,0.004270032630406484
58,0.43174041377653116,0.403562678480715,0.23299128780444253,0.01812080156069326
59,0.6552533963021361,0.5315502950577777,0.18978539399943878,-0.03397822754509455
60,0.8516716493451737,0.6379100568318549,0.20517780484328474,-0.11876258131925957
61,1.0266316945349263,0.826350003716545,0.4661807606727352,0.058377032120795966
62,1.252282000533755,1.0513570987885081,0.5784841230505251,0.04927955728606388
63,1.5309424397150695,1.3908422445742137,0.7793060888976795,0.10459222523918693
64,1.143944360123411,1.260871069757247,0.6837647238065787,0.058750307985994524
65,0.20399258218914085,0.2583515363495432,-0.010431705044666839,-0.1513455400197017
66,-0.05680891018891132,-0.0024108424914359716,-0.04497252999261647,-0.05596678434165622
67,-0.16312497427195805,0.020847700656712487,0.08745115498537004,0.06567221014693957
68,0.1559121863634947,0.42087153909867914,0.3056968944922188,0.10560347067639729
69,0.4296486696823285,0.6615760450533898,0.24800072841702714,-0.08911819602617546
70,-1.8771264501409943,-1.7213750862175685,-0.6303166986124125,0.22792924263392342
71,-1.9757955377640404,-1.8237296150094295,-0.7674336388765614,0.14332967888235926
72,-1.5967546572097782,-1.5130080244397883,-0.5959492189588654,0.14232335212752903
73,-0.8630747379147217,-0.8152172325674232,-0.30708523842453583,0.07978386435558751
74,-0.15529941058289887,-0.13364389714374592,-0.016988238200892347,0.03000589211741131
75,0.36659283445832136,0.3492069589862301,0.20939416688575918,0.032711439451361735
76,0.7090935206191274,0.7067807806756006,0.5007723923618812,0.14027035072073385
77,1.0507586081560532,0.9905574617881165,0.6938064391331088,0.23308134260898736
78,0.9972440055965246,0.9615409698252491,0.6102787875472703,0.12263133493257428
79,0.8736218233081731,0.8190097726836866,0.39337587785805717,-0.0013458801381582841
80,0.8831962179683586,0.7982490661693248,0.37675368956716904,0.005953021051615381
81,0.6002606920097369,0.5638358351703101,0.22464837986674713,-0.0505967193150515
82,0.7067711222880775,0.6901705553197928,0.4285810474268892,0.08856866451756046
83,0.6357151967534345,0.5997848541465485,0.49238987585653227,0.20370808204413904
84,0.6961483811195897,0.2620652669469363,0.3479547212677969,0.21414313521512826
85,0.3798737520409827,-0.0807773468238806,0.12496327155337328,0.16492494454415713
86,0.3296679108171747,-0.1628096104953798,-0.3987282378398709,-0.3044761343798729
87,-0.24980899622405817,-0.7292721037926901,-0.24052776514415064,0.12723033435801384
88,0.7046144844353919,0.35855191743892556,0.5236372444048253,0.33355331640705604
89,-0.11827844368783991,-0.6141122808923456,-0.39582613535963973,-0.09965754426606593
90,0.0027669987520462236,-0.5317627650732482,-0.5453259457172852,-0.29894578395150617
91,0.2722106094661849,-0.3127376416163037,-0.6224255322932192,-0.4908191759998409
92,0.32147898027694666,-0.3466186776193818,-0.4883594369075178,-0.31215921841844224
93,0.1984753477508172,-0.47351692431837544,-0.7182329018998372,-0.4913626599616329
94,-1.5133704302126034,-1.9676508770756478,-0.8038335715207613,0.180923917668175
95,-3.2552206692313312,0.9804049735703174,0.6412316364026638,0.20824650196688096
96,,,,
97,-2.191620214491633,-2.0823926815302,-0.865476381562129,0.18282908666932612
98,-0.8938418907667782,-1.019394702010241,-1.0850446198355876,-0.5959466165533688
99,-0.32858006748890345,-0.149717398296214,-0.06880519577992172,-0.010338443329129643
100,0.27387088023888406,0.16937401914240624,0.19632637105357587,0.11279778935228438
101,0.641674857430765,0.4852587410478779,0.39290847878959445,0.1684247020952817
102,0.6576190817977046,0.3977137471786045,0.20381611559649165,-0.0159066404092649
103,0.6189817287941524,0.31866037973541683,0.07428989350846216,-0.10749336522314959
104,0.7839170314523821,0.366066105918626,0.04289948349706829,-0.1434856622356061
105,0.5406651631307693,0.07312201714016697,0.14557839435444708,0.0966008670997716
106,0.5639044745227226,0.05892725666257359,0.1017312278440744,0.07967794504411756
107,0.8000221770530661,0.2939573596767878,0.24265088305368543,0.09330808907964122
108,1.1801996626670688,0.630646028690059,0.38701306137535124,0.06680104600691528
109,0.8697341560985429,0.20825779028810742,-0.059944650929641186,-0.14758506348872893
110,-0.03284412695835481,-0.7167892570923114,-0.8817323974873581,-0.5165132824103954
111,-3.3527925562963397,0.8678995336739663,0.5051575944120775,0.12705721771937878
112,,,,
113,-2.2342257427709376,-2.2511562785235912,-0.9678177824692125,0.16158606726792338
114,-0.8922130426043211,-0.7646017861859828,-0.27421435992023635,0.1000327746346795
115,-0.44772264951652874,-0.3554574805995573,-0.09221523845146351,0.07433649710568088
116,-0.13574581491735072,-0.03252865392310622,-0.08062132841886849,-0.08205736533183822
117,0.3728546212946662,0.41265352490145973,0.3865290999077348,0.1556640688806483
118,0.37853544445674503,0.6150495058846943,0.5220790196749144,0.21851173607690905
119,0.13507345849958674,0.390814142760477,0.3695256567751389,0.1316166559188538
120,-0.07284387496825206,0.3015851147378211,0.3787098855274133,0.22158197557998688
121,0.6834965272017515,0.8522380126349963,0.7088565782650635,0.2951326504156452
122,0.6085554979688154,0.5514226636412546,0.4292872127670789,0.13639823456538488
123,0.6897253733505032,0.6037398969864894,0.4132499842642381,0.10937480373509789
124,0.6677968026532236,0.5560100396428591,0.2800840595233326,0.02432701541696186
125,0.37712094088496984,0.2653735489810669,0.09133730567548493,-0.03524827855866586
126,-0.0037821979794663285,-0.12258388621222283,-0.1447626838146342,-0.08040605302196635
127,-0.4071415125907947,-0.5195287176313705,-0.47818100207917247,-0.2179752043187806
128,-0.4207121670491367,-0.4561431830379934,-0.6291500880490799,-0.39795151027273773
129,-0.19009294034872037,-0.22156635631171384,-0.2918618748376197,-0.19118832025664026
130,0.3061859370806621,0.539996273102618,0.30343022087376315,0.03947711028313736
131,-0.21296459368431342,-0.02551554388973687,-0.09098382419909412,-0.08238108252075119
132,-0.6050610837159351,-0.5803331583169514,-0.5258191293904798,-0.23866650774171536
133,-0.8555227482508888,-0.846491956763398,-0.6345261813148353,-0.22737338731534293
134,-1.1084011957440687,-1.086317238627074,-0.7035315187104858,-0.18215761489516663
135,-1.6067723316180045,-1.5645394457917603,-0.8086384230557859,-0.054461928107779806
136,-1.5021439710541271,-1.4558109702224515,-0.7996761051372512,-0.10718820482827889
137,-0.38416148660548877,-0.30019028752083277,-0.2522277963062399,-0.11875425784084943
138,-0.29626743207691525,-0.11137514854544484,-0.05688919260843234,-0.03515813132211478
139,-0.17705308375107626,-0.14353792627703907,-0.14295403873852572,-0.08639858308780157
140,-0.0015962952581249912,0.03758755081135037,0.029879011110247183,0.008292148640112268
141,0.048851193653380615,0.05317980678000209,0.0408495870512741,0.015387857857684081
142,-0.2117292140345406,-0.17908763754231102,-0.15795603778994904,-0.08999308523960908
143,0.07298855357199951,0.06468407891098327,0.05872295152593632,0.018777300053186938
144,0.3806628468051609,0.3455243233176782,0.22986874158913373,0.07935255623152132
145,0.4834807132810348,0.43841995304340864,0.2867048653027853,0.0993859158205852
146,0.44356158529444434,0.4072775834610626,0.25691177985807057,0.0749378778126495
147,0.3706531825087105,0.36782409432695573,0.22371839192593818,0.05473619664442004
148,0.2696631682283237,0.2607349947460343,0.16776307193966755,0.05850898105692329
149,0.18156121656408597,0.16691865959164998,0.11910511463084095,0.06080174369736172
150,0.22699544911111752,0.21481778752210545,0.14783343242784572,0.06254755104062226
151,0.33225558477653006,0.3312163909624416,0.20494790955410863,0.04682082489211406
152,0.40498520581995434,0.37055777067072115,0.22919338034653353,0.07093856357425106
153,0.051104197891919556,0.10831690904673241,0.08024986392705105,0.011509207190159035
154,-0.6257257668230266,-0.5883096928144682,-0.5728840576679647,-0.31307842722534207
155,-1.3092139049196065,-1.2486578481180797,-0.7280900149221202,-0.14527134183362128
156,-0.9396240192186842,-0.9211361671559628,-0.5011632379737878,-0.09411896712520162
157,-0.03686845058523319,-0.022260812157686827,0.005891605543586836,-0.014539690130840818
158,0.22446039521995564,0.2041924452095248,0.1394431806018157,0.04844008337358426
159,-0.14638969791092288,-0.16059340278058193,-0.0734255288308732,-0.006720934941892701
160,-0.04293184583911924,-0.059972584556591435,-0.019684928238500182,-0.005685594680627404
161,0.08437519291295603,0.06692598187915083,0.025289052233415377,-0.008431151813174068
162,0.4214188993979398,0.3799225637065197,0.2634457766758988,0.0974460922201056
163,0.5378713804058061,0.4840660891829721,0.3210934914044569,0.11515621393165242
164,0.6636378894271012,0.6007943578998615,0.40218155886653967,0.14624276412888823
165,0.7999327874962233,0.7375710637991831,0.5066702538912808,0.1889144098339801
166,0.9180508416481282,0.8664704445294664,0.613823604292718,0.22672266024426538
167,0.49733400140800244,0.41441486158072527,0.31568082272451553,0.15169555216967487
168,0.5363701604184187,0.42298078396083894,0.23713475619175317,0.07934502622920869
169,0.5967700083621097,0.5046009619946191,0.3052516893312921,0.056976190420182676
170,1.0944088896395117,1.0503088062383419,0.7077874680481275,0.20908829427496228
171,1.1699865065534305,1.1435621922534052,0.7148639789188338,0.139756330697615
172,1.0966973935844742,1.073645493542121,0.7067723686791874,0.1687892176824143
173,1.0488264499358504,1.0324249255264535,0.7581643212616109,0.2407594446499194
174,0.9373645713937351,0.9008989373369546,0.6115925449077236,0.15823782987136692
175,0.6523743699097557,0.6033340044880322,0.29370462605431125,-0.014292431254013194
176,0.38557978864394005,0.3172714659298994,0.0031042158565666167,-0.16174717221047624
177,0.010242743581884817,-0.036438223089983346,-0.14532454536861295,-0.12892900246657135
178,-0.017005265851366635,-0.059871954187273424,-0.48173992191776915,-0.4597799019936373
179,-1.1127799329054247,-0.9992412917440323,-0.3098939121193628,0.1970617942261192
180,-1.426339987418015,-1.3850996247872867,-0.6732864529364787,0.02366551691716423
181,-1.1625354006136672,-1.1426815573561981,-0.8358880238776177,-0.27130402770329154
182,-2.0144112581267253,-1.9085405748175963,-1.1597907550675224,-0.1977744330025947
183,-0.9869965753974311,-0.9661865620822349,-0.6999532190870907,-0.24880015147320697
184,-0.3106822313603109,-0.27438421146705605,-0.4126219856637689,-0.2934162187767545
185,-1.1467264782006006,-0.9994174666743045,-0.5154429218738017,-0.038920624489552344
186,-1.5736447660678978,-1.4396296574383922,-0.6679015225112799,0.014471131645722168
187,-1.1727578709077322,-1.0536953611221924,-0.6732346623601939,-0.19469730581603867
188,-0.646373353754472,-0.5351938496839925,-0.3538877588809797,-0.15106366006634778
189,-0.24302573669346214,-0.1620710608689554,-0.11247309755504835,-0.07543802123383678
190,-0.08774306632037529,-0.054871526771772955,-0.032898384948902355,-0.03158545869655782
191,-0.6082090885224285,-0.5388923905718659,-0.41201178099540436,-0.18744701241255585
192,-0.10115473587234927,-0.10553269206095811,-0.08974832922910166,-0.058048794611612636
193,0.0028888657453162575,0.006344847568706086,0.0072415779530507615,0.001109154334194268
194,0.02875346039032213,0.02481982736077257,0.014640938974225332,0.008083016472264797
195,0.05646352423955833,0.0510149776629761,0.03175061775863148,0.013622930781227746
196,0.11615372070594902,0.11638015034742277,0.07350141164205405,0.022212278984941772
197,0.20016374528020847,0.19342882893837152,0.11805090797742902,0.03054647548438766
198,0.27193536407723123,0.24820941877494157,0.15082208358474458,0.042504934079596414
199,0.35914077958294477,0.3100211450806404,0.20006839826850886,0.06626898333007719
200,0.4774573402345449,0.4038811573992299,0.2582619787822901,0.0927219924989195
201,0.6324391240392033,0.5290178980849333,0.33008615508280864,0.12015895980478836
202,0.9231282044378315,0.6641906921919148,0.45091034661538665,0.1774417023523446
203,1.2548425570749813,0.7332478394082462,0.5191553560272419,0.21167535230056023
204,1.345908871276131,0.6808290961948783,0.4733714729411503,0.1797594654364366
205,1.281713958221362,0.6027198419506714,0.41706192503362605,0.15568090549634353
206,1.1603587439472145,0.4675652177963373,0.3419570294566884,0.15137564817326576
207,0.7456626797513637,0.03530751442513991,0.09835331752654769,0.11059013690299585
208,0.4163940350076265,-0.1899538788331815,-0.019071579204762434,0.10506260915049956
209,0.444915150558159,-0.04746581456786669,0.06396833990618522,0.053237267501899194
210,0.22400338972376788,-0.16249060414543848,-0.17819891820342126,-0.10038827895657382
211,-0.24117443018876705,-0.6879566488046455,-0.40993560996522926,-0.1564198472273932
212,-0.8340230108465108,-1.2152247758011456,-0.6557457326284948,-0.19468035404055373
213,-2.6140154920656826,-1.3393606964973848,-1.1965106648037587,-0.5802666242466714
214,-3.4800241481877094,-0.8166113134980537,-0.7405010214033888,-0.36096025560214
215,-1.7970845863563603,-0.1087405418310017,-0.05603681796416781,-0.023638517787738518
216,-0.6355540281783466,-0.2180400004032993,-0.1157552249410633,-0.053380939725992844
217,-0.3030009853453841,-0.23175259033852547,-0.14996653819243405,-0.0593163492833961
218,-0.013421718176416977,-0.016216346652762646,-0.018313297957916863,-0.01482370753276583
219,-0.0046364293223421366,-0.00022997919688855575,0.0040975152168772734,0.0
220,-0.006095226919530294,-0.0020161433821600377,0.004707674984994347,0.0010965778781808573
221,0.034925612364455,0.03219493620941681,0.022468840721889486,0.012493488468438963
222,0.0896091419025798,0.08240278193029588,0.045902056205660596,0.017908314974306925
223,0.10490654981396974,0.10114463519356391,0.06360450131937594,0.02281675049094785
224,0.1011479826849015,0.09388783018211089,0.06051264533349925,0.02281675049094785
225,0.0975883051011664,0.08349143892980185,0.053666588064308754,0.02281675049094785
226,0.09790086128266409,0.08520174622100754,0.05715411640602154,0.02281675049094785
227,0.09829277177979523,0.0791016948406603,0.051740810017732564,0.02281675049094785
228,0.12662757569757094,0.10390966472564311,0.06724711065436485,0.029357692800084993
229,0.1554587604780216,0.1257285270508001,0.08408234691707922,0.039396432471936395
230,0.22570941845208042,0.18782863901035582,0.11978701544021703,0.053179262149224256
231,0.24183806526925228,0.19221973739511578,0.12721790739438268,0.04945717866853661
232,-0.07777106395946148,-0.053998216196683824,-0.05041023750624188,-0.06549814135833625
233,-0.20795819568357377,-0.23524174813087623,-0.1093660710757133,0.014582438280711249
234,0.1604176169598927,0.14313851798210145,0.10115235066020035,0.02384156411962912
235,0.48156263146798955,0.42403852057008734,0.31944949691891894,0.12411608409473367
236,0.490391932915537,0.4273836147121587,0.31621287420505195,0.12411608409473367
237,0.456922453491633,0.4161735210590457,0.30986505166596134,0.12411608409473367
238,0.464058134471388,0.41446503775040583,0.31498685004785376,0.12411608409473367
239,0.17975262931290004,0.1679522174652145,0.1394117461794757,0.04562477638508794
240,0.0972427213124697,0.0825996321430238,0.057010737663594296,-0.0028897342766202733
241,-0.38006064563659847,-0.41143373432317915,-0.2240703873588809,-0.05785755401370925
242,-0.09654945583616187,-0.0771603978258254,-0.050406815764127005,-0.01948864025333448
243,-0.1410995638239163,-0.03886875671694612,-0.018564382620501974,-0.03262628337584497
244,-0.6256062690206731,-0.5051650861733152,-0.3649025493684278,-0.16173830361674707
245,-0.8961745466266824,-0.6560067813178594,-0.3301717069247271,-0.048288135922620386
246,-1.3880995051889211,-1.4161895361928496,-1.2090462217386975,-0.5090990222125985
247,0.0004194380775027415,0.0002787813621958163,0.0,0.0
248,0.0005916083493425692,0.0002787813621958163,0.0,0.0
249,0.0011146598820588188,0.0003990812993354767,0.0,0.0
250,0.005068875812413269,0.002961701807509846,0.0010465673300553517,0.0
251,0.03571596121023209,0.034569467052536794,0.03030029516274918,0.015585516510690607
252,0.0597535705814417,0.054023973435945116,0.04242146938563557,0.021039615689520414
253,0.1139581200493153,0.1002698893720398,0.0685820053408957,0.029916439411582747
254,0.16604505327677552,0.14943979027625165,0.10627785844004524,0.04565515857817252
255,0.1890296050750707,0.1667394657587097,0.12089965737542062,0.054457435944485905
256,0.22723143641643745,0.18300098118673472,0.12757259657305367,0.056789465447600086
257,0.2876158167117864,0.21097942949709694,0.1476979435785224,0.0654041241900577
258,0.6067945783786023,0.31038310117986345,0.24083874746427467,0.11028544419718185
259,0.8873174886312959,0.41411459868697076,0.32842508286302247,0.14772529750673014
260,1.0841083532627052,0.5801851752776056,0.47003111371355594,0.20838322137751297
261,1.2634686224085703,0.7631684876789043,0.5699151219678518,0.2196303914164249
262,1.1742788461758886,0.6361731436229711,0.4081863620614675,0.10241757318706693
263,1.6358280798599585,0.7504044847173675,0.5845232775464628,0.2084090646587059
264,1.537440810935279,0.5439448125699033,0.5291587476911714,0.2222257715803368
265,1.7598004085782326,0.6348471849947126,0.5262319971855901,0.20890338376436346
266,2.208443171921904,1.0701993642794925,0.8937363141888028,0.33662428049021725
267,2.2008964812949854,1.2300133261869113,1.0469117683323208,0.43556034737023586
268,1.954176743333171,1.130833478124405,0.9299241873510422,0.36776536116367414
269,-1.0501366437422148,0.3991138379223578,0.12385751146217316,-0.057784910879979
270,-0.7655232517894586,0.39213900168632554,0.17963853580370914,0.0009909876571689291
271,-0.005141939448535915,-0.4094461034398098,-0.5201206503118807,-0.30803225215448454
272,-0.39790700773361465,-1.0779844211255598,-0.2896229872933287,0.23345909199298034
273,-0.7403164942398899,-1.3916473993026457,-1.1587737204285782,-0.4665204145428597
274,-3.063929005005793,1.1056685179211398,0.8168135095896747,0.30970528226465555
275,-1.930900369279033,-0.49392720330695195,-0.6768774952045556,-0.4105336020648514
276,-1.740731791800284,-1.0696872671341255,-1.2309231882225782,-0.677955309809573
277,-1.2424184742070694,-0.850344014442853,-0.9704993896141058,-0.5335730873020917
278,-0.5223699762369225,-0.329470981581918,-0.39435576886248586,-0.2180196833732198
279,-0.26397991517000563,-0.3694222755655011,-0.16948775860062942,0.012208959784433149
280,-1.0934590847254286,-1.1770192389676506,-0.6736371347696406,-0.08914985191000546
281,-0.9826838954614313,-1.1506168293201724,-0.627540505167318,-0.049838494719093254
282,-0.18461385295106214,-0.2766199198786796,-0.07246067505686205,0.06478256751218556
283,0.2333302492216529,0.14842492145148833,0.16436429707533767,0.07666380802411231
284,0.33328644715559264,0.2358006142312164,0.18438093847425285,0.0531614797427348
285,0.5025658781827541,0.4688911571381095,0.3471176334240583,0.11597616435663832
286,0.6732113449008568,0.8367481225277618,0.5724286701397344,0.18865216128066709
287,0.8523743754166665,1.040609699014778,0.7193291444484232,0.24667625693415646
288,0.9993255028899549,1.0235018937768485,0.7200757968647531,0.22433930740814634
289,0.8664679973872969,1.0258421549015235,0.7084799632947785,0.1978397901016167
290,0.8385460321821494,1.1715994994842718,0.7084604776840286,0.13474357657057595
291,1.7513498939927077,1.7266549531592983,1.099747187579227,0.23311114575530958
292,1.3613437135118172,1.4354015791098536,0.924757536439187,0.1990639943999273
293,1.3714886904803225,1.338186840683395,0.50754477675858,-0.17577534962018637
294,1.0859341416883292,1.024896789705208,0.2724729717420098,-0.26020344193391237
295,1.0509461527204427,0.9864344898479276,0.2333379487331051,-0.2807849355603097
296,0.456615715367541,0.41529042124100446,0.3335322005110364,0.11484568646187394
297,0.4142567378305899,0.3644125788898802,0.0520545980398468,-0.12701492773947246
298,0.30274332762456035,0.248921930839912,-0.393180885683281,-0.5107595824005885
299,-0.4050467528991475,-0.4271705907537995,-0.8085635878630948,-0.5873727888219341
300,-0.7986027063595982,-0.7268467341938543,-0.6726690800788555,-0.3045959965703618
301,-1.2575024234955827,-1.2251695042560025,-0.5442805936336519,0.06804882731130156
302,-1.5058793824783017,-1.4696537685582884,-0.6584284783729181,0.07250531720310842
303,-1.7645337447687808,-1.723533446599651,-0.7775400014580627,0.07730847468804967
304,-2.0311994198385523,-1.9706811842514023,-0.8948720862970938,0.08137865051736817
305,-1.9762786771914618,-1.911706982976877,-0.9162596108685741,0.02701441595800716
306,-1.3346707066030823,-1.2751021703111336,-0.6191663790781374,0.002307663168817836
307,-0.9047043768962668,-0.8418111377317854,-0.3348856026563181,0.07924843031746301
308,-0.8066551692979992,-0.7165816269875777,-0.366918474793092,-0.030359528816872428
309,-0.3235757521699444,-0.25314513903935887,-0.01094766286666965,0.11851796868043642
310,-0.035704540905784565,0.02738842196893998,0.07485772276654135,0.03843162789392712
311,-0.5240943760004827,-0.5096553924748479,-0.15263534980522453,0.0918289784056182
312,0.04719039604166775,0.041545923595590284,0.03186524964036819,-0.007916188841683436
313,0.2779566128626888,0.26317951078143015,0.22051935836953518,0.11141317032245082
314,0.44296341519128263,0.42724606603584775,0.30500418014048414,0.10883737290637321
315,0.517507928668228,0.49732147860000353,0.3495564536933367,0.11240012646520117
316,0.31070963460673934,0.3110698348569124,0.17506404705981593,0.003840417951789271
317,0.32634939053701195,0.2666468714454268,0.1061240015280071,-0.02303655620287559
318,0.19699376823778292,0.15011978915688207,-0.0017022426853103845,-0.0870209667912295
319,0.04479963318394131,-0.020918328677241416,-0.11180822996875006,-0.1060262856057341
320,-0.18376472785447928,-0.26698720023190503,-0.2478609048582613,-0.11505731805091016
321,-0.511915145963639,-0.6238276049095132,-0.4036000689081901,-0.0825429518879866
322,0.040363907975305646,-0.065302460397337,0.09533082399505255,0.1466460925471717
323,1.0281048123334113,0.4165309791134018,0.3437348226701737,0.13085443612980024
324,0.7178448093524837,0.053266555327959764,0.079279826856677,0.061977967880616935
325,0.7547185452914843,0.13626999496417014,0.20460371383529435,0.14330302546037846
326,1.0666601569650949,0.44695017501259393,0.37422212285983736,0.15554824892498226
327,1.5796004985390102,0.8916884894621642,0.6085941939857218,0.2087470190049566
328,0.6392793734403086,0.3286618218664915,0.33190178233451734,0.1669882044810604
329,0.4170193742305812,0.13324762260800294,-0.0516463989866951,-0.1452707365510905
330,-0.3587736971556543,-0.8410377717267333,-1.0660472808433172,-0.6816969054023517
331,,,,
332,,,,
333,,,,
334,-3.867622537511547,0.6357496330441178,0.3936107746010627,0.11436900461903904
335,-1.8481086247967666,-1.8011008663289516,-0.8027150710119806,0.09256471724696344
336,-1.0357501748427098,-1.0178830548178373,-0.6665526495467975,-0.19633891688774108
337,-0.4548082699840711,-0.5224979712063034,-0.3666428202855578,-0.14914638835003224
338,-0.2107633595008046,-0.32000443329592715,-0.17254088738681567,-0.029942914645861435
339,0.03896906363676883,-0.055136807481395045,-0.015943328560726278,-0.0020805082199029795
340,0.3210322429346717,0.19984311701693933,0.15623590826597164,0.04679841699668594
341,0.3430063793318037,0.22837929970221496,0.17771347367331466,0.0764124846205418
342,0.3319320001302038,0.21297130131739167,0.15969107878452288,0.0536066704780615
343,0.22808110028379863,0.1213124564188579,0.08178762755673319,0.023850666921982643
344,-0.053871562160489606,-0.12069687774639937,-0.06402680984530823,-0.052886639474632
345,-0.4978432442482002,-0.5678716960844157,-0.44609043022758,-0.19423573391062363
346,-2.1275443908510727,-1.0002649642524686,-0.8346088793866979,-0.3707498283914526
347,-0.5383320918408337,-0.5509294892830328,-0.3151424466507747,-0.0446795275584002
348,0.07554592363075315,0.06715078172797855,0.043494731400632335,0.02155455467715206
349,0.11532764006749276,0.10626196310361487,0.06537010794299214,0.026832450555347238
350,0.18417678949334518,0.17422097133746817,0.1197711456093034,0.049198711616107525
351,0.21320667054633913,0.1989344349723174,0.15080838262272392,0.06301907097244706
352,0.24479407888605792,0.25006386414484755,0.1846272984942596,0.07182822700948208
353,0.32148324318679616,0.29903624993983363,0.21055335636556227,0.07813270004328346
354,0.35240699310424917,0.31605922136879455,0.2299111142997242,0.0966992856824171
355,0.4152772395583592,0.37366871292670467,0.26339703204049736,0.10688005027657778
356,0.4783852046968166,0.4422994131692525,0.3116143201909659,0.12233663641130127
357,0.5300866575053793,0.4959726385246219,0.35529082544749985,0.13812823668174812
358,0.5021714240547724,0.42092464871204166,0.26621156288483566,0.08763301166866411
