SI_90_10,SI_80_20,SI_70_30,SI_60_40
1.6739644716297684,1.583211132576717,1.3304478115351266,0.576488263590947
2.313664658358066,2.2171517351680827,1.6730326215526024,0.6086983348643271
2.6105134361739815,2.51057891163092,1.786154447751278,0.5777521348497452
3.2322982642217744,3.108585318013771,1.7677017357782254,0.26978238564723767
3.2262334880654673,3.0903742892992545,1.773766511934532,0.2846224243447357
3.397467749401076,3.2442920440926373,1.6025322505989235,0.03922054023303965
5.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0
3.318329980358586,3.1317806843663534,1.681670019641414,0.17257362769286066
1.1424257148075847,0.7501312067133182,0.37293573044757417,0.0455338208904451
1.0781293528454137,0.8154624851944531,0.7408295834237812,0.3770736677360832
0.8488844592358281,0.29000878869852903,0.1555725542337839,0.06586403697218911
5.0,0.6262217627344261,0.0,0.0
2.9848146300295006,2.790751909311565,2.0151853699705,0.6704189058980858
2.686268382128796,2.470862768969836,2.3137316178712046,1.1149069453990779
1.0441044537176818,0.7312905713142779,0.6255732774835167,0.2893027412956766
0.6874757613780907,0.5673615996166265,0.4151815867569309,0.1871063295668747
0.6653306268904025,0.5874973889840147,0.4616713198734851,0.22370951942682327
0.44154152006673864,0.4008485095507175,0.3381742024904532,0.17667720315962093
0.5565693294906352,0.46255867151177527,0.25716143269642555,0.07455249986722147
0.727249086005504,0.6295610907859113,0.330554795565799,0.053173496127732936
0.8422962657712436,0.7139283611484194,0.43369262482589355,0.14563384260658585
0.5732589851477151,0.32793998286121145,0.23731324916945776,0.1447864144903184
0.5917987877239168,0.43585590317000317,0.3875853383462237,0.18481990905524634
0.6289207237590035,0.5509164201144158,0.4737040612517417,0.2638157842335741
0.6399642616362966,0.536638722462109,0.28764057627575546,0.07514851913401908
0.5306853968061025,0.4217341542610966,0.23872068194994073,0.09413932279977623
0.31931166624568075,0.14601259783842355,0.08221812504509513,0.051774757474051
0.7545557354658646,0.32928499229424973,0.22305018518420852,0.11708218188946108
1.6916397946597754,1.3533360549179976,0.9331653132983231,0.33227913230117895
1.850388542296037,1.5326538701194508,0.9105683593930616,0.2156497072215482
1.8602984766825015,1.4290853778373145,0.7393326449337144,0.09471608845817679
1.465203509819292,0.9796820748892868,0.5228348502946413,0.07900084317997196
1.1539669068487681,0.7348917853375594,0.6075210585446399,0.30167393237481754
3.477892406369395,3.158782425491465,1.5221075936306048,0.0
3.3942810566614083,3.092899247791878,1.6057189433385912,0.11535816590519958
2.860963720563551,2.640863410903017,1.3729777114933117,0.12548396431958
2.0364215556599143,1.8578690449135182,1.0482421928994585,0.19386846510632014
1.3381259002568162,1.186897226617483,0.7705535892576459,0.24951655432855
0.8982635417879881,0.7856272335047418,0.6257064656212459,0.2853608434206631
0.7201431105815502,0.5876633428867797,0.41407457633863703,0.17829541076172073
0.4670068577582899,0.37600129124368253,0.2475119670597873,0.07727109948215541
0.6935149859370504,0.5689344805115977,0.4448240056167344,0.22411421592424113
0.9476048019494193,0.8365318037645849,0.760307983347023,0.38530827147321167
1.015202073999009,0.9306526717250877,0.8467153563923262,0.41441791308724546
1.3597714632164126,1.2261658919329297,1.0427503552229418,0.4861560077981936
1.2905271583970062,1.1399299475940854,0.880040506956655,0.369103225843625
1.542963590138266,1.3971282919612371,0.8706372002075898,0.22479182581980245
1.7706167732605884,1.618420521497413,0.9425192547790262,0.19562412049716302
2.1501776188046122,1.9850872504452242,1.1971429518814314,0.2643098689149639
2.3224845391255196,2.1658675828243017,1.7489769666606634,0.7121145914413123
2.8708266012404073,2.70094640636164,1.5826624999434031,0.29128258674581997
1.78248912714554,1.4530388965198051,0.7317318262471718,0.0797355780659792
2.542929165189068,2.3430016589042557,1.612924610713088,0.5139884046702275
2.2591265906252582,2.0697279938486948,1.627796822109641,0.6707163016630965
1.8736648024667226,1.7168537411182752,1.5977302004000031,0.8222107851189006
1.754808433104393,1.6638525422310173,1.3738716259546508,0.5966781652186227
1.8069649687236207,1.7073512016605892,1.537424186749207,0.7515072303347131
3.467093232876408,3.1416816659209768,1.5329067671235912,0.019039435876696306
5.0,0.0,0.0,0.0
,,,
3.4932894888727017,3.0713160062285834,1.5067105111272983,0.026749948540465043
1.98000124493572,1.820647215464615,1.659723032423722,0.8317336959076509
1.3977726734508205,0.9400280316492258,0.6282401943235961,0.23381829380703625
1.0955073362687981,0.5433231011047767,0.3107552779631323,0.09119720330836922
0.7526007118259065,0.24283601730316007,0.13202102214107514,0.045824635051943195
0.9829266387368878,0.5973875718404672,0.4489685309683497,0.22654830714525906
1.1081968183994768,0.7611491573245797,0.6100129307438427,0.30661149961122885
0.9754903671284744,0.746457082267377,0.6443416797792509,0.32856002452052
1.2380723168066585,1.049512828194858,0.5461252050372711,0.08951384522441556
1.168715042029911,1.011797697895848,0.5666496159217627,0.11015406851880273
0.8976700795274145,0.716042572210659,0.39362149136722513,0.0948270016914235
0.5297885745900573,0.36658261489645233,0.24764006298550484,0.12940989919037996
0.9071704463271765,0.8192662713004696,0.7080419074028802,0.34124647827435595
1.776400266451425,1.6893446542482677,1.4768020638902022,0.6840469493911451
5.0,0.008665874379279785,0.0,0.0
,,,
3.461572375883035,3.17990818465153,1.5384276241169659,0.006140260528404893
1.9358877319862962,1.5291779702906392,0.7956684855304478,0.09978945131819555
1.4627141836589737,1.1209993197106523,0.6423346600080002,0.15213000647640953
1.1881212620507555,0.8576853109066195,0.6934284770486403,0.34000387495252626
0.7307747195739276,0.47850402965221867,0.2895748931525776,0.13040415885047943
0.7845151823362264,0.3438224485151269,0.21345645312757158,0.09148791780839172
1.0329258669705146,0.5755584009003697,0.3758097407066259,0.18366140037995915
1.2658685914445824,0.6998322129191722,0.3955255162217171,0.10136506466202949
0.5403373540680325,0.2146109625416409,0.12473841662853577,0.053841252420705386
0.7165646127679229,0.6334547741184579,0.4877692719917704,0.2388060075160652
0.7313652007676884,0.6732471233919869,0.555098687396097,0.2703183077751438
0.8775125158372074,0.8382221359368467,0.7354858738440909,0.344768230867629
1.2575090511215716,1.2097995203721459,0.9485590316664609,0.39129103840696605
1.5916898691119354,1.5407658303679033,1.1396520368863519,0.4195207828687801
1.9113211395504943,1.8363771341796704,1.3945873848868222,0.5298900789395813
1.8031679868730222,1.649696081748601,1.4529906102151282,0.6774644922778021
1.443830150666459,1.2910768278059326,1.002752650058659,0.4175812727005553
0.8438995664617848,0.4338295196474316,0.331055549278919,0.15482874677053862
1.3332305590452629,0.9960958088541308,0.7226097919150136,0.2756892076984002
1.635578568966025,1.485011983154899,1.1078406339553444,0.41368741579404
1.7557721076714852,1.6309525135385423,1.1262762950115348,0.3686053233618996
1.8682101733453629,1.7387697655436238,1.1032755148095987,0.292672440661565
2.221990133234564,2.0801889858067395,1.1217538278811594,0.1431439250673334
1.9493605980305349,1.8095128612189342,1.0274027215383599,0.18813839363214066
0.6968412006326992,0.5259060180017544,0.4084752204237186,0.18815467838912922
0.5869533390387023,0.324763499079336,0.19785639371753624,0.09312252015662338
0.45063545392072113,0.3568309201273683,0.2837970571876073,0.14106736755074592
0.2585446727992641,0.1611869551519331,0.09759364687501962,0.04002413754400933
0.20000966936295664,0.14286068287590262,0.08589258923837322,0.032536128017686454
0.4860651082838167,0.39488318621956503,0.2967379200377683,0.14285596425821454
0.25624879771494574,0.20527852733677532,0.1273562341023535,0.05624260219450879
0.07236105901210249,0.04239276640125898,0.024583943537365715,0.008219751724823858
0.07048752583985829,0.0468561552354053,0.022202883840496596,0.0
0.13311606152854993,0.09713392272477582,0.06373241952472376,0.030678494979427356
0.20597603755274166,0.1368171975847826,0.09708836678998271,0.050362227199031835
0.3349176426401663,0.27367893503220236,0.16965241413479865,0.04954117456515679
0.4329155158476188,0.3779774586373891,0.2251125443232211,0.05092229782387495
0.3817108975329974,0.3236192188765924,0.1963662017972684,0.053575267697852404
0.2510275423786511,0.18260906548281894,0.12335273162182982,0.06483738820487292
0.16149449850164235,0.1283787594633878,0.0888278665275858,0.03531653383899651
0.5057100441582231,0.3799213911320942,0.23036906073643607,0.09180284573650549
1.1448825927358455,1.0448878770656203,0.8643055606034155,0.4087402430072978
1.7416874520787633,1.6207323289909188,0.9478382280808687,0.2068714706983022
1.2836930586556599,1.2107009891197802,0.6780447117387557,0.14998304609570426
0.3430004182650702,0.2764809301196984,0.16304028671464554,0.07476548365790002
0.13253494039004493,0.09989135143557504,0.06568313152224263,0.02446310759592738
0.5413951272371965,0.494088851982763,0.29639309509252565,0.08578300854257018
0.45366870115874475,0.39946519644183054,0.2512784886899499,0.09362780535503602
0.36367088663654007,0.3004681166732944,0.2248962475758461,0.10370762443073085
0.07663226366579123,0.02828061943534447,0.005578285207159392,0.0
0.049386468375636976,0.003941949748999902,0.0,0.0
0.045508951244194046,0.0,0.0,0.0
0.05382105051033866,0.0,0.0,0.0
0.10468324769190053,0.03084343652586352,0.004226083282987512,0.0
0.6808333594125892,0.630616422082658,0.4334373553555028,0.13803887196816292
0.8284481975699977,0.7865645410981111,0.5826497336579292,0.20232362077438298
0.953360833427032,0.8748450743167576,0.5973733251045568,0.22689425296732943
0.5886560649853219,0.4528311821205504,0.2797781811733723,0.09836969916991749
0.7301722391574185,0.5660548041794589,0.39990502537009265,0.19234465342734397
0.901379391917193,0.7342830364483041,0.4743793609836913,0.18163894867281385
0.9637318888073588,0.7901771317463221,0.4509613924614064,0.12974305966131652
1.1471124922783353,0.9859388889166377,0.6304114394639438,0.21252146053856175
1.5120543710538645,1.3573777773636737,0.973056809544993,0.37303860236683
1.780792919267394,1.6413204707918605,1.2538643402968939,0.5120597484611026
2.081584066511939,1.9169138070737615,1.3365532042130954,0.45369900492342324
1.969882505458657,1.8034522678225047,1.5770479693347421,0.7561411667228689
2.9206453254264835,2.6047849188294583,1.2814330965914698,0.041249546357209725
3.052198003178701,2.82537307612723,1.5767360286919283,0.22874517738142758
2.5485701874553377,2.3591724988869447,1.616660942532368,0.5099448536557415
3.193781558017507,2.930555279008214,1.8062184419824932,0.39408558733086757
1.9051887166472372,1.7457932068701907,1.1964977298575177,0.41227084019057425
1.0751580308156965,0.9103653638365129,0.8100671697053574,0.42253100414490724
1.826756587953691,1.561006359516121,0.8455006402452074,0.1328244928456295
2.1065326197769325,1.8724263560939984,0.927500854195585,0.06836402897321919
1.5353819744264272,1.3319396358043214,0.8555422561948669,0.2718354640205451
0.8862421454572692,0.7039242379360804,0.46498557258915874,0.2055488629358088
0.4141892206735419,0.2741705628911918,0.18550586708298084,0.11279415219198037
0.22974034042387645,0.14701202922484138,0.0918216139963511,0.059542076972036395
0.7365568043020123,0.6215428098836705,0.4643577919915782,0.21044179094036472
0.17431925615051763,0.13998295841687092,0.10461614348353802,0.06350675722772445
0.06859634404467124,0.025457650805398604,0.00451816165501409,0.0019887941656172676
0.05964365432580093,0.02165856617627337,0.007620328247969949,0.0
0.06059261511419002,0.0222872978482024,0.007305809111454432,0.0
0.06180975438815299,0.017658249504827223,0.0014175816631635553,0.0
0.061049515425022016,0.015500029281598996,0.0,0.0
0.06336761749285737,0.017797268412271472,0.0,0.0
0.062318232635654114,0.017772998643826785,0.0010248946769403093,0.0
0.06177845278465997,0.02435360317786331,0.008205042426199457,0.0
0.06419470215459872,0.03466256806117625,0.01619138131717589,0.0
0.06594564053686844,0.0331310315296754,0.012894997381052114,0.0
0.074358458285027,0.04314097441296906,0.014619431090728613,0.0
0.15416753029234717,0.1082097426351734,0.06731924772707981,0.03518658783212116
0.271539203158298,0.2015683927606937,0.13053649302457926,0.061809609835056394
0.4035519499773044,0.34354514986586415,0.20916224402265748,0.06647897170755537
0.7914806439984337,0.7511207899410604,0.43765660633303477,0.10307217844456834
1.060807181721695,0.9163437499174729,0.5190005577297006,0.10001035799335059
0.9501261658033191,0.7004339768885098,0.3932541072877866,0.1435015031425051
1.0972399852749808,0.7592467468593207,0.6032545123284551,0.28516859100576936
1.475639602242926,1.2230604008753398,0.7855096338334254,0.31743611002610794
1.9505548508798267,1.6497020700060596,0.9659312247241391,0.32924360767042615
3.5734749275253743,1.6383576589669437,1.426525072474626,0.687392910570675
4.147471685160566,0.9819361127251751,0.8525283148394341,0.4108037993785873
2.124863092786666,0.19494127451900656,0.09761063369384261,0.03924841161597022
0.792288648026527,0.29120249321093405,0.15021161640678216,0.06572013258622703
0.399429593696605,0.28343398817073234,0.17278675807826585,0.06617886442811137
0.082343507880647,0.04736039031384945,0.027850048585497677,0.016171317308471815
0.07217535975272471,0.030659590558153628,0.004685262317302436,0.0
0.07488837730757385,0.03528324475369267,0.0065221817581047475,0.0
0.06455086945056604,0.025889741607378936,0.0072518704605307035,0.0
0.055901549939905384,0.019418059141065695,0.009475669246403393,0.0
0.06043961799280995,0.015542906485976246,0.0008472525628028984,0.0
0.06568599599633593,0.02393808918179908,0.0038782116268141157,0.0
0.06933214568334736,0.0342917000576922,0.010679701656763132,0.0
0.07144331864996017,0.03244731425577777,0.007086582362987883,0.0
0.07233645380116163,0.03848239595456533,0.012201542526371234,0.0
0.068616510063014,0.03342935350579909,0.010577557448137579,0.0
0.06934776993271434,0.03698573811729148,0.013385126979253979,0.0
0.06574919659447766,0.038787202715988796,0.018802371464684414,0.0
0.08722599924465634,0.06470947068136428,0.03405021282433505,0.013158934538170288
0.4430883544313038,0.33309416209685017,0.2284124350299579,0.13676292708309726
0.6169613897801357,0.5507237006621688,0.31513604169625625,0.06497791807041554
0.2939272615114391,0.1978184664392086,0.11836401040778151,0.058901226199691056
0.07829334848630293,0.029203438698414016,0.00011648950041729457,0.0
0.06672366123565204,0.02342472466480817,0.0033434047559161777,0.0
0.0984168954606736,0.0326827579291872,0.009412610232013778,0.0
0.08686386642995116,0.03166767807706146,0.003506427664120202,0.0
0.36771477595669844,0.2755415251891643,0.17878932922715493,0.07849130770964573
0.42336584586482573,0.33793231674559127,0.24629122697410674,0.1204648760622168
0.8691727855625804,0.8038046568163283,0.5068480830820731,0.16539395612745436
0.5170145902026839,0.4025475989176139,0.2909471712304797,0.11324221268979173
0.5222647107398615,0.33071032456560007,0.2348591404843147,0.11694300475481959
0.9673191979279386,0.769726241670365,0.561625712191881,0.2363097745994867
1.161061602277375,0.8564240833423787,0.48009272706552353,0.10316712568873614
1.5600604793069652,1.545238164605504,1.3189595146240336,0.5553807515046529
0.045408718849063064,0.0,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.04541474079575968,0.0,0.0,0.0
0.048838094635706604,0.0033453763463497954,0.0,0.0
0.045408718849063064,0.0,0.0,0.0
0.045948623885593266,0.0,0.0,0.0
0.046466673009225544,0.0,0.0,0.0
0.04747476211114097,0.0,0.0,0.0
0.05168533724165817,0.0014435992456759245,0.0,0.0
0.09285931001331643,0.030751446098092435,0.012558807960664222,0.0
0.41317374362288894,0.3792931829403233,0.35104473399232594,0.18702619812828727
0.3338600313035782,0.23345407660089987,0.14545409067463672,0.0654491901459577
0.6958633124635464,0.5549509912331363,0.31392643146312155,0.10652188466474799
0.6705241809389448,0.5900388108505421,0.4523502371897945,0.18886462999907727
0.3623096084546653,0.24774062194569452,0.17546158722450445,0.10562732839576061
0.46610756129238506,0.15833904532645235,0.08007527037159663,0.027984354037370172
0.7765001428316124,0.3357413797243466,0.24150416406562475,0.10337590490949135
3.882310353370973,1.192844060193198,1.1176896466290271,0.5385758400854898
3.4248386652645326,1.244777970085288,1.0510360247849737,0.44927823971457925
2.4594920392542567,2.0101701100357294,1.699272370206401,0.7278950864493939
2.6980962402519393,2.548937510290258,1.3493137945795208,0.13496604046694308
2.866355198536007,2.6893081595336623,2.133644801463993,0.8377605587871514
5.0,0.0,0.0,0.0
3.497252178127043,1.6139009864181653,1.5027478218729566,0.7241220074310124
3.0601089058837783,2.0668332957397197,1.9398910941162222,0.9347661748850196
2.355662471251644,1.706686695409729,1.5397382416448673,0.7226677714695233
1.517324754984277,1.0926892454038135,0.8689312347118259,0.36114443865529827
1.230181684221337,1.0970088813511092,0.6133710229245931,0.11914313002408317
1.9944620243993139,1.840337862925997,1.0829298441600235,0.21917186249763482
1.8080107995267605,1.7323529440658916,0.9872184765988183,0.17231541808033932
0.9652549012322914,0.8104623879769606,0.4327619364550254,0.08440152279251412
0.609561631805502,0.45291910086107057,0.26574141890646097,0.1106426644295611
0.6082899015854536,0.4694295630860848,0.3314770795701878,0.16874618187936252
0.5867426869130793,0.3854012518151387,0.23695394411511436,0.09934221503151794
0.5633697662456392,0.1716631822808823,0.10868180494471669,0.04659747721806541
0.5335558409528532,0.13996793235073512,0.09991877257587037,0.042791523942440686
0.5865115014167449,0.3771931240750998,0.26314244776163276,0.12217200398883826
0.9361918516850023,0.5891936896699608,0.40377760746781033,0.17102862484528572
1.172288638631997,0.6651093489683678,0.5006248164073117,0.21987245297255265
0.44779573169198666,0.3257930994239657,0.19828436372162278,0.10318217937343968
1.0863495970966388,0.8613477523744734,0.48755298865343366,0.12863081578103527
1.271780530117561,1.1576291842966315,0.994697956198774,0.4928014214017828
1.712264894183401,1.6204810385482955,1.270415391458649,0.5418701085801988
1.7937752443721982,1.69955296091798,1.2947690436581645,0.525856934450648
2.3810764978429004,2.258176342717447,1.1500397935069722,0.08967479507207014
2.354013239521025,2.2348280020798903,1.401420714658455,0.33851732435843307
2.355559028921924,2.237659100963305,1.766331108222826,0.6972151857524411
2.932437296199021,2.7813765701879634,2.0675627038009794,0.72731389018709
3.1883856386039313,2.9492830447095293,1.8116143613960696,0.3904572465878517
3.434289712587173,3.2492697362438245,1.565710287412827,0.0
3.432020097078574,3.2539797985358616,1.5679799029214254,0.0
3.4303679507771268,3.257408446236716,1.5696320492228728,0.0
3.4332605169697663,3.2501480743228712,1.5667394830302328,0.0006059549886421164
3.1309383134037154,2.9523708235783546,1.482445519118432,0.06848855977806298
2.270533228834332,2.1077965086971457,1.0930389417459787,0.10273409550882091
1.7094250377858056,1.5493047192285072,0.7603490631790316,0.03923872617391746
1.548009667536981,1.367462146853276,0.7888796176704903,0.17345777609226806
1.0344017898594573,0.8829134120812426,0.43751963275337263,0.03795580515313614
0.7846172699625984,0.6491584725346669,0.39651782900290133,0.1390411619120821
1.281145963532538,1.2001405431661045,0.6269166883529335,0.07835567401509692
0.6324379207710188,0.5692501023752969,0.40142731093960266,0.17670817411359205
0.42653081869135745,0.3719793121208355,0.22317105664481207,0.053477878701682274
0.30834199397545686,0.2485674344497662,0.15846738151705916,0.05763788981929511
0.26509064425154066,0.20451113144955924,0.12693623684282207,0.05611356981552737
0.4644429859422438,0.3845114806829737,0.2985616212308589,0.16282639774936036
0.5053729456316686,0.456736796992774,0.3746853721342306,0.18295395507688608
0.6968308927337981,0.6053874260256593,0.5121297160044477,0.2640788692737216
0.9490310859791221,0.8699479796562238,0.7183212514352488,0.33457181558209975
1.1816681409433556,1.1141151849675017,0.8442095417821465,0.3339640947903909
1.4914420862670674,1.4442568696219193,0.9751626153462492,0.28994399682237626
0.8822835716654962,0.8164175467864639,0.43138727034209645,0.05158351328855283
0.3520667149001131,0.24387104652167352,0.13505135274007568,0.061643668229418414
0.9307472976673358,0.8616036655518388,0.5262015641521204,0.12989693914028616
0.9883465500436742,0.8598354431210138,0.4605448163631641,0.0724884431201048
0.6838599590118081,0.5607967492171528,0.3147209280604445,0.08209909248001783
0.1757392158021135,0.12949559733343907,0.0925319698970143,0.033951002860581087
1.1432795733786123,0.7181397154627492,0.3847660856896136,0.0818333958236898
1.2506008432664766,0.8422193579248622,0.730102568017025,0.3886399983786655
1.896903591031587,1.7276566555829487,1.6651562937727866,0.8819303992002043
,,,
,,,
,,,
5.0,0.0,0.0,0.0
2.7678519329767672,2.534084803724183,1.2753082931270077,0.05603489218457828
1.781004192505386,1.5927206204003057,1.0632058168590697,0.3451459931765078
1.0554417358193757,0.9646088184220795,0.6746955028595742,0.26919129854075663
0.7272363442897964,0.6817312123098633,0.4243689447225342,0.1275552166248561
0.4207123081022891,0.36005265213617593,0.23240730716956698,0.08906320881349297
0.10883100948184363,0.07612870429536686,0.04086079474540515,0.03276234952911297
0.0851879306763499,0.04258648783501631,0.015978163109278385,0.00041808611116436175
0.09441931819010291,0.055844021868511014,0.03266904440563028,0.023189059744380975
0.1965988091292487,0.14580740656816527,0.10882559417201795,0.05101264165509475
0.46928946285436374,0.3787084415182076,0.24657771739683035,0.12349889458045149
0.8819565058359091,0.7967224274515395,0.6084321166458384,0.25455641446807215
2.4483901482985777,1.1668116522133647,0.9477893701675723,0.4107672577500321
0.6739804467688738,0.6363283419710235,0.3640276354939486,0.05852449447127816
0.04555757057692461,0.0,0.0,0.0
0.04551596326362191,0.0,0.0,0.0
0.04573698769058973,0.0,0.0,0.0
0.06289487623177831,0.012724372026478855,0.0,0.0
0.08880370058150233,0.01605629899446846,0.0,0.0
0.06307203042218767,0.01678091561907345,0.0,0.0
0.07436241130299007,0.03549849948195673,0.011706226868806232,0.0
0.08545470449917085,0.036507815985586264,0.012077824045269688,0.0
0.09363379358038121,0.02877845266199503,0.004067063797665223,0.0
0.1227464561534634,0.04907390657680502,0.018497768997230712,0.010917400081643441
0.2260213180649967,0.19303762893850113,0.1762457469151666,0.09669770840161393
0.4994421181245263,0.41735149045087755,0.2993421461834495,0.15103954764256733
0.5224388800581674,0.4693341765076361,0.2625045185083177,0.06333475053834217
0.874358049497465,0.8155080988062394,0.6528124519957349,0.26839513272912346
0.5999902228207806,0.44925402793593683,0.37244684416104623,0.16584431227607438
0.7528496685050912,0.6662606457127166,0.40582699045842835,0.10570987244442022
0.7002936302785853,0.612420328029561,0.311112694455632,0.07565367640561659
0.5696416000012521,0.4456675791212039,0.3727678176356179,0.2227990276696038
0.9619128871064819,0.7389241962204324,0.4179964058756456,0.12216917512992805
0.940899355135183,0.7673238590130644,0.4945561588796391,0.18547903361668178
1.0634031781601176,0.9164026039041475,0.7013535892708583,0.3205080042250834
1.02706199768458,0.8760626971661956,0.8425223532604909,0.4343383997642812
0.8933810113776628,0.5752078713484395,0.5349530545444751,0.2795961233876432
0.886482274775528,0.48344945198326217,0.26258464470888143,0.09738705647273298
0.7463770413253663,0.29809175218109196,0.17942935298667304,0.10852158290942553
0.6175931038719926,0.10663734758268502,0.06590301337000813,0.026455691850869847
0.9459212468415271,0.43665868416760295,0.2555543986920761,0.11445951195862826
1.1760668981231552,0.8025040884282265,0.6834322443603154,0.36159432920272794
1.224295192695873,0.8158407285631799,0.5156930113888647,0.1855091811171911
0.7013351208448765,0.36461816434202415,0.3029044103069841,0.17409554320890688
0.7551770335752328,0.4007440388343028,0.2037372908119936,0.07866364866723458
0.8499795240994144,0.4398157290869818,0.23427184435266882,0.09037609779234458
1.0797549465409606,0.6777058571402598,0.42356470702951,0.16136878237736002
1.6668677187060168,1.4197897148074252,1.1053396284607324,0.4749681526672088
3.434815061523954,3.248179495977172,1.5651849384760463,0.0
3.436794515530224,3.2440715968028733,1.5632054844697758,0.0
3.3067891610544207,3.1407393115841113,1.6932108389455796,0.17979759553976382
2.5130800120202403,2.3920964960556517,1.4087633807308702,0.26625371665386227
0.9788286157799531,0.7732803386376434,0.5576448850408015,0.19352255047374606
1.2276815620154602,0.8622058191375602,0.7560179031212805,0.3407519290455044
1.3057314335038541,0.9442610739550042,0.8341859306656052,0.3772474993217875
1.2114312412060713,1.0335673863890606,0.9438300709069708,0.44149674914984854
1.1521563115596827,1.0841140678248926,0.9680958400126222,0.46052703764903297
0.8960395066245811,0.8386708722699685,0.7469840121957485,0.3515923181200862
0.6402500938262907,0.5916827915614171,0.5103051530166868,0.237685639280187
0.5005029563161731,0.44826866358383616,0.37439224411624034,0.17408248192593198
0.43268521431896895,0.3874230925704527,0.2423457330144839,0.0685764496707396
0.4290970703628307,0.3693752015576115,0.2456863622364179,0.08819378268298732
0.42086415337713157,0.35258637112760716,0.26303562451459317,0.1175621189351375
0.4122722856690511,0.3454573222453482,0.27770915117218,0.13465622646974823
0.5510101092765827,0.48471188914257507,0.33584087478493385,0.12631771721083107
0.862792666927051,0.7985784396405109,0.43108847722839916,0.06984965836246462
0.1345702033828619,0.09466847610562178,0.0701505357457896,0.0486575033286535
0.35755401790401853,0.23781221103926153,0.1270396889749476,0.04655212600059286
0.4985989801407171,0.3972191451636334,0.3023423297609823,0.16174392983635627
0.5512245104660711,0.4405560538780585,0.3496203007018617,0.19771422366719477
0.6647461342456428,0.5384931138924902,0.3532605664743712,0.14212192057052161
0.8204026350251068,0.6515867120188709,0.34472994740820906,0.06879145484850185
0.7002500757578344,0.5450450141943388,0.3157686435510155,0.11383855642464139
0.6801162766224071,0.5828572311312892,0.4008815988735482,0.16103480826951397
0.7064971089122104,0.5495379089383025,0.32190802927770945,0.12262990371391208
0.3857301071207738,0.34225976878471653,0.2812586441177779,0.15047324942080925
0.14576628718227405,0.11310445425345554,0.06529150941596842,0.023248513319880162
0.09636270629789073,0.059186052151627186,0.028746300457045973,0.00669914631829623
0.1123565767495158,0.07938089316536223,0.04783516670930238,0.024834239655496974
0.1410875591789804,0.11902311778296366,0.08607475048984121,0.041772584714892105
