entropy_10m,standard_deviation_10m,turbulence_intensity_10m,variability_index_10m
0.6545408449806521,0.721639722360742,0.18464129356778047,0.6652452025586353
0.5686852981528571,0.8321241226857659,0.21850086372492755,0.7089715536105031
0.5224975611312076,0.8584142356694697,0.2304467746763677,0.7248322147651006
0.5544509708929437,0.8420791068671767,0.2301810770479754,0.7380410022779043
0.6385408424450351,0.7214953607304454,0.20419680020672984,0.6509433962264152
0.6748586485851087,0.6460886592067342,0.18772551841357893,0.6682808716707023
0.673470463683215,0.5698440332426253,0.17181227132943477,0.6934673366834171
0.5645313195257133,0.40302674297812496,0.12760741202473613,0.37994722955145127
0.5221726450699691,0.4169998667732268,0.13597821742605223,0.39130434782608703
0.5495126604044496,0.4219662967057388,0.1398783303996924,0.39779005524861877
0.5574637062710617,0.4031128874149275,0.1366484364118398,0.4067796610169491
0.5414900603667796,0.39756201472921876,0.1363069764785893,0.4114285714285716
0.46862101311541404,0.3793268892247015,0.1278629963678769,0.40449438202247195
0.5888157609712572,0.36391009268163416,0.11898967608118827,0.35967302452316074
0.5579147575798787,0.4038013813195239,0.12956194053032852,0.3850267379679144
0.5065674752313167,0.47842333648024404,0.15108105362534024,0.5052631578947367
0.41580544028646915,0.5792715732327589,0.17915615666992546,0.5876288659793816
0.2579689847309387,0.6139014578904337,0.18745082683677367,0.5801526717557253
0.36437464188509744,0.6089038420710522,0.18405153916505357,0.5743073047858943
0.5125769549302671,0.590668171555645,0.17544599155118168,0.5643564356435644
0.6028424579922902,0.5340489990004038,0.15592671503661423,0.49635036496350365
0.6488746801574194,0.5233439489369194,0.152430276389394,0.4951456310679612
0.6533673702683367,0.5489889697333535,0.16067969845854252,0.5560975609756099
0.5666804892892601,0.595585612840188,0.1760351565044891,0.5911330049261085
0.3622826475411041,0.677567134845118,0.20480618685494748,0.6649874055415618
0.2927571941513947,0.7768794415265903,0.2446864382760914,0.7874015748031497
0.3557171201274632,0.8219218670625301,0.2709632528777572,0.8241758241758244
0.40252334241501836,0.78328900583799,0.2724483498566922,0.8695652173913045
0.4383627741868665,0.6454972243679028,0.23907304606218624,0.7777777777777779
0.5173989306489333,0.529871577732651,0.20847406337022337,0.6295081967213115
0.5905752362618465,0.46390552199055934,0.18743657454164014,0.6464646464646465
0.6330061027536099,0.38586123009300755,0.1585731082574003,0.5342465753424657
0.6436311930063772,0.34268141991586815,0.14228986294084492,0.4567474048442907
0.6326233624420805,0.32360813064912664,0.13577963523739578,0.46153846153846156
0.6534899464397598,0.3223179934302286,0.13619070144939235,0.46478873239436624
0.7061372561371845,0.33530665897884515,0.14019790619324538,0.4599303135888502
0.6613321354390289,0.46629449445125937,0.18589813732276123,0.6777408637873755
0.41558730310367337,0.5482294734466175,0.20558605254248158,0.6749999999999999
0.6173416943466089,0.6883958809354461,0.24013809800073702,0.8023255813953489
0.5696679087388901,0.7220726340811491,0.23936109417054663,0.7624309392265193
0.4900875486909518,0.6916164640415476,0.2231020851746928,0.7419354838709679
0.49431559496360183,0.638139657302555,0.19736278060903764,0.6494845360824745
0.5935757768202394,0.6116348765580838,0.1848770407732243,0.6347607052896727
0.7136055362415928,0.6080478782318234,0.18333101856235878,0.6331658291457287
0.7693769893503384,0.6029441654636577,0.18133659111688955,0.6315789473684212
0.7586062037191876,0.6148622248565573,0.18538559543413788,0.6331658291457288
0.6422744796070429,0.6290976783369089,0.19015546952249135,0.6649874055415618
0.4779574077105289,0.6580695674133212,0.20042727941522476,0.6700507614213199
0.4620927365507039,0.6926198251726717,0.2175769084312058,0.6910994764397906
0.49929930782291526,0.7147260547463856,0.23433641139225755,0.7213114754098361
0.5373119511695623,0.6304209352135727,0.2205554292292383,0.6647230320699709
0.6163446592502518,0.5499368650632138,0.20305361171564817,0.5907692307692308
0.6093672702463698,0.5219488054929865,0.19758314403519994,0.6056782334384858
0.6052911356823387,0.42393657806589674,0.16845162042353512,0.5562913907284768
0.7625572827696789,0.3162277660168379,0.13176156917368245,0.4166666666666667
0.8260111502635143,0.23848480035423636,0.10257410767924145,0.3870967741935484
0.7160256464947485,0.1299038105676657,0.057100576073699214,0.17582417582417578
0.7484617249329216,0.14043582955293923,0.061504742869900396,0.1751824817518248
0.8978126511238839,0.2628635049264584,0.11146155685927564,0.42402826855123676
0.7621133313310438,0.3027650354097491,0.12615209808739547,0.4166666666666667
0.5632401701384504,0.30776975521032307,0.12735300215599576,0.4137931034482759
0.5822856777313826,0.30945741046045233,0.12588098052628569,0.4067796610169491
0.6708067785835484,0.32231799343022854,0.12723078688035339,0.39473684210526316
0.7980558408093635,0.3319764047840348,0.13147580387486527,0.39603960396039606
0.7506371060374781,0.4367652560459553,0.1788799683464663,0.6552901023890785
0.6593509920502006,0.5544642058379924,0.23510849717512045,0.8056537102473499
0.6834552816914032,0.5720334100576838,0.24515717573900733,0.8142857142857143
0.6105217122571517,0.5720334100576838,0.24515717573900733,0.8142857142857143
0.6315724671893779,0.5717298313014636,0.24590530378557576,0.817204301075269
0.6387742870787207,0.6339361166552983,0.2849151086091228,0.8539325842696629
0.6815772699576937,0.5778311941119905,0.27085837223999554,0.84375
0.7877735503297888,0.5309190145398825,0.25586458532042533,0.8674698795180722
0.8725548648932441,0.5171368828033401,0.2512405908356309,0.8744939271255062
0.8564385579453605,0.4827582785986747,0.23938427037950818,0.8925619834710746
0.8238595729714826,0.3946693412071539,0.20153328061641904,0.6127659574468086
0.8774308956411084,0.48876260995383936,0.2403750540756587,0.8852459016393444
0.8203245819936208,0.6622247856027941,0.29762911712485124,1.1685393258426964
0.5832249222620253,0.8019074482479605,0.32291575097233305,1.2080536912751678
0.4852340398219759,0.929157324317757,0.34413234233991,1.1481481481481484
0.37928019116524386,1.024559525953579,0.35533856391453605,1.0751445086705205
0.33788714994984526,1.2493053625470791,0.3955584261362784,1.3614775725593669
0.33019761614347937,1.281167002731841,0.3643128917720874,1.0236966824644547
0.34960111140826117,1.3356230339766115,0.3484234001678117,0.9391304347826086
0.42904602676199227,1.3292385038058443,0.32223963728626526,0.8727272727272727
0.5633597162840764,1.3808964479641475,0.30858021183556367,0.9832402234636869
0.6150622944341017,1.2698151659023273,0.2640863429952847,0.8942807625649912
0.62584417154826,1.0280442597476045,0.2025702974872127,0.70935960591133
0.641454925928114,0.8190017636665312,0.15624834918916336,0.534181240063593
0.743557807080433,0.694172168845741,0.12914831048292855,0.42790697674418604
0.7855849619865709,0.6339361166552981,0.11685458371526233,0.4055299539170506
0.7683080559935926,0.6339361166552981,0.11685458371526233,0.4055299539170506
0.6900452622512889,0.6626441143043692,0.12252279463254903,0.4437596302003082
0.528143481965895,0.6953716032932798,0.1305862165808976,0.4507042253521126
0.4728766327383483,0.7783083507767913,0.14991493112875592,0.5008025682182984
0.6163523589582149,0.8088057039033952,0.16015954532740498,0.5148514851485148
0.689559469889076,0.8076027626390477,0.16370326269710425,0.527027027027027
0.7206826474775337,0.6326202125551582,0.1324859083885148,0.4607329842931937
0.7579079555651437,0.46457866215887855,0.09990938971158678,0.3225806451612903
0.7957550793196076,0.41399141161247405,0.08967322995216044,0.3032490974729242
0.7524513639358851,0.4326918328582391,0.09338672651616668,0.302158273381295
0.6354122396369055,0.41857894516247873,0.09050355571080619,0.281081081081081
0.45165680140152775,0.5106504566617844,0.10884201562950999,0.3623445825932504
0.2967378678837046,0.5589548779244669,0.11665145278423655,0.3547826086956522
0.37338618432113924,0.5343739847293799,0.10980287357453011,0.3493150684931507
0.5407249653131737,0.5314419587834175,0.10827340416640083,0.3463497453310696
0.6567452219673973,0.4855552377319072,0.09630847690550225,0.3173553719008265
0.7278755550803488,0.44221663871405326,0.08727959974619472,0.27631578947368424
0.7738416399406618,0.47346242371139297,0.09375493538839463,0.3168316831683169
0.7564475270096869,0.49853953370486737,0.0992118475034562,0.31840796019900514
0.7489380578383735,0.48904669170404025,0.096840929050305,0.31683168316831695
0.8120582050336729,0.48897568673935327,0.09698691307226841,0.3173553719008265
0.8377252407401636,0.5559651268040309,0.10883493510029968,0.37194127243066893
0.7815281107223329,0.5595136777198173,0.10935120737195127,0.3713355048859936
0.7215046626958651,0.55145010855219,0.10795108160891158,0.37194127243066893
0.6448334708907993,0.5463896655928501,0.10873426180952239,0.37810945273631846
0.6664178620155248,0.549241901776136,0.10984838035522722,0.3800000000000001
0.7589533672343111,0.5589548779244667,0.11273039554779161,0.38319327731092445
0.7656418612908609,0.580409338312195,0.12029209084190569,0.41450777202072536
0.7350714880988607,0.7653521339154212,0.16255266561035497,0.6371681415929203
0.6266217672213084,0.8595864638818418,0.1855222583917644,0.6474820143884892
0.45741042465742415,0.9349316671405575,0.20585651386581083,0.6605504587155963
0.5214726511872289,0.9507307131301107,0.21445053679626555,0.6766917293233082
0.6025359769704609,0.9540483915050291,0.22058922346937088,0.6936416184971098
0.6396035873053242,0.8528953954357799,0.2084469398213718,0.6354378818737269
0.7086656619176529,0.8460283026523927,0.21927299420796353,0.7775377969762417
0.723815869963501,0.7543853274171113,0.21003767816717714,0.6682134570765661
0.5595668092303561,0.8351230780882274,0.2486718842942613,0.8933002481389579
0.491327394858906,0.7577378614446203,0.24055170204591123,0.8888888888888888
0.43978164327425784,0.6689025007843487,0.22738895210799387,0.7478753541076487
0.4377434378582581,0.7107800878846658,0.2608367294989599,0.8440366972477065
0.5112002356038168,0.8186625271339426,0.3179271950034729,0.9708737864077671
0.6492944474469765,0.836120339557783,0.34243836432400665,1.023890784982935
0.7033499133721675,0.7952550254827414,0.3372106115121164,1.0600706713780916
0.7603149265270385,0.6877903427321117,0.310281357623509,1.1278195488721805
0.7565366997942566,0.5330728530573159,0.2600355380767394,0.9756097560975608
0.7292749027309837,0.40714111667687025,0.20790184681372098,0.7148936170212767
0.7243562184475778,0.36247605284885903,0.19246516080470388,0.6371681415929202
0.7536380706953592,0.33040379335998343,0.17859664505945053,0.5945945945945945
0.8170186593883226,0.35227435646413746,0.18622432940835462,0.5814977973568282
0.7764099412595343,0.3435921354681384,0.18243830201848057,0.584070796460177
0.7502396768447945,0.3499007795869503,0.18496957511204423,0.5814977973568282
0.8415963947497264,0.3531603350069515,0.17806403445728647,0.6554621848739497
0.8283627830775336,0.35148494514938566,0.16540468007029918,0.611764705882353
0.6689948830169181,0.42319879751982076,0.18739430148479153,0.6642066420664209
0.4358768464347713,0.483261488913266,0.2078544038336628,0.6451612903225808
0.4885618736376786,0.47338908122412615,0.20073035246252702,0.6360424028268553
0.5747413677961678,0.445034330760623,0.18672769122823343,0.6293706293706295
0.6096719909463487,0.43779751788545657,0.18241563245227357,0.6250000000000001
0.6126457601167068,0.411214326382511,0.16393926633189806,0.478405315614618
0.6121911137553452,0.3818813079129867,0.14975737565215166,0.47058823529411775
0.6091699156512638,0.3796013991310125,0.14646999323383117,0.46302250803858525
0.6867559499958408,0.3624760528488591,0.13852588006962768,0.45859872611464975
0.8668427749099913,0.3719318934070233,0.13775255311371234,0.44444444444444453
0.9307192316102325,0.4564354645876385,0.16301266592415659,0.6071428571428571
0.878319910061876,0.5489889697333535,0.1904007987514521,0.6589595375722543
0.7874240280567193,0.5889609494694874,0.2013541707587991,0.6495726495726495
0.640723643074915,0.6473771869800652,0.21639348868414435,0.6350974930362117
0.5836198432008205,0.6759252917297888,0.2162960933535324,0.64
0.5208536547451782,0.74535599249993,0.22139286905938516,0.7722772277227724
0.49000729111950186,0.8260935513339611,0.22894047612026633,0.7482678983833718
0.563255871918497,0.8749603165604459,0.2322903495293219,0.7168141592920354
0.6239094812412734,0.8118480290191153,0.20596567332408844,0.6849894291754757
0.6343583946786536,0.7571877794400365,0.18467994620488692,0.6585365853658536
0.6487820988658328,0.5851756621353588,0.13741894218442866,0.46966731898238745
0.6832340744643447,0.6155395104206464,0.13780735307924916,0.44776119402985065
0.7016790626979506,0.7327175444876424,0.15673102555885396,0.53475935828877
0.6962488285412171,0.9517162859218543,0.19259014217642917,0.6880269814502528
0.6398292982178985,1.1581834435394458,0.21921453190021054,0.7381703470031544
0.5081812351268334,1.3275656501866697,0.23531444316455002,0.7444608567208271
0.3881955913006488,1.3294474625029584,0.22374992356291026,0.6395511921458624
0.31793043482448313,1.500740557932057,0.23947987626575382,0.7021276595744682
0.39428716371736583,1.4991432738586248,0.23212541014585159,0.6812903225806453
0.5342454618953262,1.4451787663353854,0.21650618222252963,0.6591760299625468
0.6528632079669616,1.3043729868748772,0.18949728622879575,0.6392251815980631
0.7244619813923495,1.1417274922969431,0.16252348644796344,0.6263345195729538
0.802000478170434,0.8430681401220715,0.11695742984352438,0.4300578034682082
0.7882245456675032,0.747356452214515,0.10272940923910859,0.35738831615120287
0.6309745724967859,0.6751028728193126,0.09174670978291903,0.32616081540203856
0.5952054225733793,0.6965689724164674,0.09509474026163378,0.3276450511945393
0.650917747758023,0.7443770699196894,0.10350550219045507,0.3615295480880649
0.8134814443380836,0.7064681324888068,0.1003268353830258,0.36923076923076925
0.9117555677356493,0.686577664134866,0.09831661061597124,0.3723150357995227
0.8635036268649408,0.4297932319409208,0.06336018161291214,0.19164619164619157
0.7364230216498598,0.5013869652163774,0.07577636753899909,0.30226700251889166
0.7613549134122243,0.7051398600435393,0.11075495183929937,0.42408376963350786
0.6960935046488401,0.8861198188356546,0.14467262348337215,0.48979591836734687
0.5766632500623972,0.9633564011078951,0.16100664085368718,0.501392757660167
0.4567471927217295,1.013930744950342,0.1743147412522078,0.5157593123209169
0.48281525083961424,0.997601289761262,0.17425350039498025,0.5240174672489083
0.5518463621970571,0.9276613366717166,0.16370494176559702,0.47647058823529415
0.5881163587059499,0.8858454843945541,0.15771729692484646,0.4807121661721069
0.6058790295120174,0.8731726951500235,0.15615607066766438,0.4828614008941877
0.6283683181539528,0.8402459142228026,0.15181557052286154,0.4878358031539742
0.5823392757684509,0.733253977700835,0.13527138677545947,0.4243061736386438
0.6735212343816626,0.6711786087461459,0.12585633916779443,0.4312854675548975
0.710650780693519,0.670646448564362,0.12642198451647335,0.43356758991318717
0.6789547380078689,0.634858080999334,0.11878191569657653,0.43032988675529293
0.5749274203835009,0.562667676181631,0.10430785443484177,0.35222375802910816
0.32911607826832395,0.5723285930889883,0.1062456596843261,0.3527112848070347
0.1081326127830689,0.5938361639866305,0.11053526442072965,0.3859906931178055
0.2349597037861264,0.6706154693454766,0.12710975726225676,0.427965749438856
0.20909022949823075,0.6380122821755337,0.1257819285222842,0.40259403372243824
0.20723088659018435,0.6359044133353328,0.130125835792906,0.41464728056004313
0.20723088659018443,0.6359044133353328,0.1352230985268195,0.4308897593732513
0.20723088659018457,0.6359044133353328,0.14073597965487852,0.4484566103669191
0.20723088659018482,0.6359044133353328,0.1467174724149523,0.4675166970248939
0.20723088659018374,0.6359044133353328,0.15322997911694766,0.48826886493341815
0.20723088659018446,0.6359044133353328,0.16034749639510712,0.510948905109489
0.2072308865901853,0.6359044133353328,0.16815843915617704,0.5358385525400138
0.20723088659018546,0.6359044133353328,0.17676933216344287,0.5632772494513532
0.2072308865901838,0.6359044133353328,0.1863096970450474,0.5936777178103317
0.4791628716588887,0.7081669730229709,0.20510933669872633,0.7240853658536587
0.6769803173621509,0.818903108253907,0.2323707637609095,0.7661481020535157
0.7659558635359622,0.9067600333491816,0.2516938003452805,0.7494521548575602
0.752403782253072,1.0339846932873817,0.27722073150226134,0.8043273753527753
0.6910405530076488,1.1007363438239688,0.28610110167791253,0.7797537619699043
0.6506926247006142,1.1316777972600356,0.2855179127755761,0.7568883479030653
0.6833196841759007,1.1355164053967726,0.2778468989380384,0.7340631036703156
0.6806908593328854,1.1170062430714673,0.2638324079771,0.7085880037294108
0.6083787003106174,1.0525382816841333,0.24033923707960178,0.6850275413119681
0.5730007704263796,0.9368300930631434,0.2059562831148363,0.6595313855944462
0.6393402553903669,0.7403077438170937,0.15807282786130117,0.6405693950177938
0.6604927226256612,0.3174332825790152,0.06556281223662966,0.2478485370051636
0.6069280953503428,0.4272001872658766,0.08993688152965823,0.336842105263158
0.5630321195876825,0.5335936864527374,0.11557985988145938,0.41155234657039724
0.4807155825864862,0.6626441143043695,0.14863045554490534,0.5158878504672898
0.40748174083745053,0.7564537145273478,0.17868985382535774,0.5669291338582676
0.3196568740055865,0.7900421929660888,0.1950721464113799,0.5432098765432098
0.3748044758039735,0.7701010034765281,0.19662153280251782,0.5617021276595745
0.4577500794956278,0.7586537784494028,0.20141250755293882,0.5840707964601771
0.544718317783345,0.7094598884597587,0.1970721912388219,0.5833333333333333
0.6470129968822159,0.6295942255841367,0.18074475375621152,0.6028708133971291
0.7574481001936654,0.4988876515698588,0.14966629547095764,0.47999999999999987
0.8338916632408271,0.4431578600102776,0.13776928290474955,0.4974093264248704
0.6947649886959147,0.3012704580420869,0.09692347175616735,0.3538873994638068
0.6491472181195681,0.264575131106459,0.08819171036881968,0.3333333333333333
0.7928526249163163,0.282842712474619,0.09753196981883415,0.3448275862068966
0.7394099834402436,0.3872983346207417,0.13832083379312202,0.49999999999999994
0.6275026925821717,0.4930066485916347,0.18147483997238084,0.5889570552147239
0.47922751858681745,0.6075337210577058,0.23441815603512764,0.7331189710610934
0.36160015500214043,0.7082843120291925,0.29511846334549696,0.9583333333333335
0.2731209315237396,0.7544313531837517,0.335302823637223,1.0222222222222224
0.30557248717569874,0.7994355647719347,0.38220027001048673,1.0996015936254981
0.355277277031379,0.7718574278251709,0.4080303583216762,1.1101321585903086
0.45248927230506075,0.7292976072907411,0.42278122161782095,1.2173913043478262
0.5345615756893481,0.6693695209341067,0.4227596974320674,1.3263157894736843
0.5946028381302335,0.5461989869391313,0.390142133527951,1.2142857142857146
0.6820931807413815,0.47514617633828105,0.38266806148049487,1.3691275167785235
0.8500414901901883,0.3946693412071539,0.3615291675180036,1.2824427480916032
0.801465698866634,0.3104656001699526,0.3053760001671665,1.1803278688524588
0.7555836141357855,0.23570226039551584,0.2438299245470854,0.9310344827586208
0.7522940709345558,0.28999521068842193,0.29243214523202216,1.2100840336134455
0.6773663784109676,0.4855552377319072,0.43809495133705917,1.7142857142857144
0.5397613358588892,0.9131751687868482,0.6848813765901363,2.5500000000000003
0.44205329752827377,1.1993053545004013,0.7495658465627509,2.3125000000000004
0.3688821812714924,1.3078820877875634,0.7133902297023074,2.0181818181818185
0.3447132348717388,1.4076181616080723,0.6756567175718746,1.776
0.43474520677321377,1.4564988461680595,0.6287045379142704,1.5971223021582737
0.5289404035845752,1.4837078178970713,0.5670220960116196,1.4904458598726116
0.6121645385539454,1.4516991959616,0.49071522117011823,1.4197183098591548
0.6889450950215025,1.325916873546587,0.39977393172258907,1.1457286432160805
0.7518745312913124,1.2181497809747737,0.33222266753857466,1.1181818181818182
0.6830967189809548,0.9805044053388486,0.24615173355786998,0.8786610878661089
0.5421988629775273,0.7033649282003065,0.16680591182615964,0.6640316205533597
0.5199862933434757,0.4412734098291243,0.10067073988497131,0.34220532319391633
0.6100273738227837,0.41658332499833295,0.09414312429340858,0.33898305084745767
0.6617419160449158,0.41658332499833295,0.09414312429340858,0.33898305084745767
0.6802232293410373,0.39042355917074933,0.08790023846245765,0.2926829268292684
0.6298102584553185,0.37518513948301435,0.08415367614572285,0.291588785046729
0.43925154478686057,0.34600899153377823,0.07717672673615869,0.2899628252788104
0.5388874553892518,0.35433819375782166,0.0793294463636914,0.291044776119403
0.7030997299308837,0.36846151615723577,0.0835829526254599,0.2948960302457467
0.8757383952482115,0.4579543888011363,0.10691542150999289,0.44357976653696496
0.788774307079205,0.44182387139371887,0.10710881730756822,0.387878787878788
0.6888635417213806,0.4584848234492974,0.1153420939495088,0.35220125786163525
0.5513104252818694,0.46390552199055946,0.11971755406207987,0.335483870967742
0.5078980476871702,0.4923723748907484,0.13100817070263815,0.37250554323725066
0.5233488727954162,0.4923723748907483,0.1352052288029515,0.32951945080091544
0.5783677168902012,0.5005552472560404,0.1416665794120869,0.3679245283018869
0.5730463197871096,0.5901977069875258,0.16394380749653495,0.5000000000000001
0.5889304121191994,0.8389808632435479,0.22472701694023609,0.7767857142857143
0.642670893874278,1.1156711980786373,0.2848522207860351,0.893617021276596
0.5983645735781139,1.2558750822523006,0.308821741537451,0.8606557377049182
0.49327274775711855,1.364021831040675,0.32220988134819095,0.8267716535433072
0.4527918511520961,1.4133048346183334,0.3170029535592524,0.7850467289719628
0.49520253623985605,1.4604983928630513,0.3096463023737918,0.7420494699646645
0.555902254161152,1.4185281887302144,0.28560970242890227,0.7046979865771814
0.568560899095642,1.3288204878345642,0.258441585964583,0.6807131280388979
0.5143341654082938,1.1615064451918562,0.21744270424808543,0.6552262090483622
0.620002497716502,0.9231588282750819,0.16583691525899674,0.62874251497006
0.7935777329101055,0.45727149727729827,0.07895335204787883,0.29352517985611515
0.6835577912459868,0.32744804507314174,0.05581500768292189,0.17045454545454547
0.7159545005667212,0.33029868637677356,0.05638099909703104,0.17069701280227592
0.7194483397187215,0.36391009268163416,0.06338056766588693,0.2438316400580552
0.809751443311084,0.37379435820009677,0.06577026830500236,0.24633431085043994
0.7896596797538106,0.39255219044379597,0.06999444703306912,0.24962852897474003
0.8177909760865982,0.46090189363416123,0.08392750718679719,0.32776934749620645
0.7684757838425982,0.4990964057396349,0.09402130092426403,0.357927786499215
0.6590995116267608,0.5913731666403391,0.11557781758443109,0.37133550488599354
0.5256309560255152,0.6713895209853137,0.13450207432093098,0.38063439065108523
0.43857015358315465,0.7455423082115014,0.15372006354876314,0.41237113402061853
0.41781870860519416,0.7404953297174353,0.1575521978122203,0.4255319148936171
0.46552886089025897,0.6945722104688291,0.15126799502043467,0.43557168784029043
0.5181102651886245,0.6299801584177076,0.14077768903188997,0.446927374301676
0.5899125195149311,0.5335936864527373,0.12361243701607814,0.3706563706563706
0.6990322923386347,0.4940619619260545,0.11647826214366709,0.3772102161100196
0.8442939139490444,0.39677519523724697,0.09657814082853881,0.3407707910750506
0.7988676501271157,0.2608745973749754,0.06494803254148766,0.22406639004149365
0.8963492433994106,0.19346977943739832,0.048876575857869045,0.15157894736842095
0.9596846132976299,0.251108652888656,0.06466317241767967,0.25751072961373395
0.8876853257955132,0.3319764047840348,0.08679121693700256,0.31372549019607837
0.8325282701339447,0.4529992641642294,0.12161054071522936,0.42953020134228176
0.6890671456514337,0.4758034141206732,0.12917739749882529,0.4343891402714931
0.6105873347181069,0.48189440982669857,0.13263148894312804,0.44036697247706413
0.6107071695065899,0.44992283288976953,0.12703703516887607,0.4235294117647058
0.6724254472607261,0.4173328008516304,0.12096602923235661,0.4057971014492751
0.78057261720277,0.4384315479321968,0.13022719245510797,0.41584158415841566
0.8588166125290138,0.41331989225457477,0.1271753514629461,0.39999999999999997
0.7365826961377311,0.4064582799419066,0.12801835588721466,0.4094488188976377
0.6589827846166925,0.34990077958695026,0.11440897425186383,0.42506811989100807
0.5279048209646247,0.243099202430247,0.08125878632765915,0.23398328690807788
0.5931101284847912,0.2549509756796392,0.08498365855987973,0.2666666666666666
0.6822358769419873,0.26718699236468996,0.08857027371205191,0.2651933701657458
0.7330228825239488,0.24999999999999994,0.08196721311475408,0.262295081967213
0.750442364654901,0.2772634126602354,0.09016696346674323,0.2926829268292683
0.7273601412421387,0.3082207001484488,0.0994260323059512,0.3225806451612902
