Correlation,MAPE,NRMSE,NMAE,CRPS
0.9999906179123376,0.010304938469873563,0.0064259506282685775,0.0043700051633763755,20.986625568601198
0.9999906342131474,0.009673086236836593,0.005943760609139793,0.004151068476805164,37.055938311097684
0.9999954408112464,0.009072421722475871,0.006415537835290843,0.004588230819052943,35.94269092417722
0.9999978967345419,0.008592011419435485,0.005231231520827261,0.003518868934950657,33.97622707852064
0.9999992804150774,0.008207826361368431,0.004227153565213081,0.002662688196256895,34.91778800396516
0.9999999020851117,0.007961957479245777,0.003489430967616677,0.00204210892405409,34.09058758735564
0.999993560145556,0.015112064309041112,0.0031825287930556173,0.0019158158719967161,29.90894400887013
0.9998865045967882,0.022636431304331645,0.006068048428201357,0.003276223250712337,27.1041795519916
0.999612018912504,0.03146709955203824,0.012363195309446762,0.006798492057548894,21.871320940694368
0.9995929818823132,0.03636267538378946,0.019245313646337546,0.009807783513295058,17.78345427128871
0.999872253377609,0.04324622370482355,0.01913126120395327,0.00920384214665846,9.480167904985883
0.99999241630985,0.05478301000877731,0.0191094677688957,0.00894030896667537,5.306672030244148
0.9999959155012026,0.053624869891204754,0.017126955531825864,0.008460545459744869,1.7599517391201247
0.9999986695951982,0.05240898331696141,0.014951464253128264,0.006891508524184957,1.1971624868377622
0.9999993898294904,0.05185177096585092,0.01672627778244714,0.008189440009010571,0.0255367757333333
0.9999997182194876,0.05135342082959309,0.01823432436522382,0.009773048267195836,0.1591544975166666
0.9999998085428602,0.05097725929025417,0.022434202569086032,0.013443008143503165,0.7745728605374174
0.999999569449241,0.05055611412944597,0.025201984778142034,0.01675770511113732,3.7762585973011067
0.99999956474474,0.050251590865644326,0.02698486309062872,0.019433748086633503,6.7839551322468905
0.9999995745882099,0.04977559905767498,0.029734607507531697,0.022658498416533186,6.658161740950032
0.9999996053397705,0.04841798961459967,0.03230192981437302,0.02612023035516476,0.3386212300498944
0.9999992426052084,0.048526468696721684,0.034162541183207544,0.029330429600820065,1.233550623727805
0.9999982296750486,0.04867370880146227,0.03592538562420685,0.032539195097518354,8.260964285562606
0.9999943956308416,0.04888143595622956,0.04337707155837553,0.04122975342496318,31.615428232905842
0.999985569721311,0.04908975041991323,0.06286564324637703,0.06137607277625524,15.476806561358577
0.9999934120575561,0.05040265191045767,0.048320106321177274,0.04684919324501494,32.66019495829848
0.999996072493839,0.052554195531893035,0.04084110815939651,0.03845308644687729,46.62131714575638
0.9999969723810577,0.055983293035146965,0.037547484072309574,0.034255735968886834,35.43063054066611
0.9999972250947966,0.060007727012703044,0.034490757572555965,0.030528894511794042,33.89067398518328
0.9999983400135682,0.06487387128270863,0.0321802322631215,0.027498943296321892,45.24459255189803
0.9999990366425426,0.07045711600823212,0.03041594209065548,0.025020799399705102,104.10799113239457
0.9999943250802981,0.07244427983980489,0.02745148772345602,0.0214523375427286,97.77627605426817
0.9999901634301984,0.07486975972727844,0.027625120616010912,0.02035379196348048,58.38788510806933
0.9999880058961402,0.08146072604786939,0.024033935735216644,0.01699136225386988,21.78425812358942
0.9999666185114933,0.08478532260547263,0.02111417244711803,0.015268486765075914,16.50867259208584
0.999884775142002,0.08705047373310643,0.02582531807711883,0.019641097221625325,27.67669751851412
0.9999574298379982,0.08881152043216926,0.031394704796656715,0.02336183408086295,34.99509280598601
0.9999765774249438,0.08930047910294167,0.035888579652108225,0.026507270754547774,27.380527985852375
0.9999795084524126,0.08847553141273405,0.03812673237991732,0.028874244810480898,18.357078438672673
0.9999789069727203,0.0860203023631749,0.03997640188126854,0.031229958288004147,16.57405107191876
0.9999765635079514,0.08273677180203598,0.04363332371126875,0.03529829358416465,11.513492947827112
0.9999705214913639,0.0783908676728198,0.04598970840007616,0.03853812527488633,6.7880724528071745
0.999963787540673,0.07301359888333078,0.04729827172055202,0.04083146846667698,0.4882321793133816
0.9999417454624105,0.07175279950922923,0.049394941518006406,0.044941757789584605,1.5757767717067455
0.9999113419582645,0.07081690847057966,0.05454661712539292,0.0515540353741683,6.690027597105578
0.9998915430030404,0.06648881941763184,0.06059857247260436,0.05740007402921089,13.46123495107952
0.9999362716744085,0.06554772927989885,0.05563283913584349,0.05140376335790641,18.28708957171736
0.9999699349684792,0.06533296830282699,0.050463365071686334,0.044693954884527626,24.905300330359236
0.9999838912477746,0.0651307401675388,0.04685059492831661,0.03965086086849385,14.92595275334126
0.99998927673918,0.069562756131143,0.042029232162540175,0.033817617105786665,9.407549141761852
0.9999923982560385,0.07448026181469332,0.037737224646621534,0.028852769693810378,44.62901829171999
0.9999945873306246,0.07659992678321796,0.033364414487066923,0.024349975939893274,49.29511509744573
0.9999965613481374,0.07928883554586325,0.03197924452469888,0.022530728739017288,55.625138059530194
0.9999967076224402,0.08260909979123553,0.026138561881517215,0.01781231921271028,57.22312351103525
0.9999959010991236,0.08639046254317367,0.02180062700494711,0.014226770134074506,42.20887246994726
0.999955378207144,0.0910426829704677,0.023643753989041193,0.01829791008581094,25.934671228015596
0.9995251184738819,0.09381728078183439,0.03642264953188203,0.032793162354457096,14.589249486922586
0.9991988746182174,0.09685147135938228,0.048949613877743575,0.042769504885756225,16.204090665162212
0.9986258536215344,0.10597119194812013,0.06170165461501179,0.054206113061017615,23.478364632483732
0.9996991306628233,0.10784911001926958,0.03730278515165641,0.029774283062148205,10.580963987953734
0.9999150675988566,0.10963554783258045,0.0359588999047518,0.026941292796878343,2.9137962166656277
0.9999409777664052,0.10593306528252763,0.04232790864482753,0.03189994893490949,2.039369108563007
0.999958855113796,0.10170934860907097,0.04229906083383458,0.03218779564627775,2.452258022412771
0.9999692999197899,0.10087770328496934,0.04505355126850732,0.035096169901069056,1.8634890001738573
0.9999729511445817,0.0994549094793378,0.05034684070002154,0.0404789612939473,1.7690216343607472
0.9999707471977732,0.09737446429441379,0.05333387910852407,0.04440097703340917,1.9704628725198003
0.9999682422420201,0.09545970865534892,0.05438758393296252,0.046396273526100075,0.8573652456683222
0.9999714292376751,0.09407133728517537,0.054621980804750635,0.04683069591483343,0.2647777746916667
0.9999749405900265,0.09525221813748691,0.055062437916342154,0.04883717048183909,0.0
0.9999938914516617,0.09528306213387155,0.06227109632005929,0.05755136801175232,0.3602848672106369
0.9999899003122158,0.08995493496584835,0.06818078989034058,0.06310141711595206,6.242430727999782
0.9999803405950098,0.08994902042441275,0.05433972021878677,0.04792340685375248,13.366799537549399
0.9999784192171397,0.09037408940655703,0.051247978133528924,0.04270764603771484,24.888256764909645
0.9999771516365459,0.0910435207098448,0.04786178088327615,0.03741925313867075,30.07372140799943
0.9999733322774662,0.0919980036443899,0.04255398340191223,0.031095300221727913,32.937401228931165
0.9999625930018802,0.09502997789210606,0.03682765114757071,0.026425252405026453,35.96300940622273
0.9999099937808588,0.09977789617771733,0.036387404655396506,0.027083409441941493,26.254402322177622
0.999798160294256,0.10499756523532901,0.051860620559188934,0.0406252093875354,6.262404763193522
0.9998498532794047,0.10835831133046253,0.06160834305178218,0.04780705377872799,2.5475318855258466
0.9998850993805355,0.10955804472621705,0.061913559166359516,0.04742199431150369,1.1079351321606066
0.9999588842927133,0.10824086038499121,0.03345244792814583,0.021288479047819598,2.992952958297132
0.9999868328690703,0.10783631179745103,0.0314949473472369,0.017554001489413853,3.9386475793520996
0.9999892227149078,0.10651102994270437,0.03637360616298673,0.021365335884073997,3.2540224838481997
0.99998300643818,0.10398892609756857,0.040731892507418314,0.026231553385178453,0.032794647545430156
0.9999742939131027,0.1016008512513132,0.04667139537562173,0.03280886336641778,0.0
0.9999619235237678,0.09935538572243624,0.05092900062140446,0.0386934757721432,1.504301102934734
0.9999381712121848,0.09714171964062553,0.056961630551203596,0.04629378474231149,5.040472795775415
0.9999007062203484,0.09406603391660745,0.06057245671172826,0.05182786005697015,4.588749271917477
0.9998462288678174,0.0895253736320377,0.0629088816928618,0.05557504888654002,5.3655824042338365
0.9998123131609221,0.08488982631767313,0.06529727339506611,0.05829464943070744,3.3051626906467533
0.999786516531973,0.08065834576491022,0.06597540580552756,0.059081791751734995,12.124888599810173
0.9997505930480073,0.07645530609316013,0.07616381328933028,0.06867476383785225,37.6997442041994
0.9997889346132396,0.07306034885433384,0.07529950812923551,0.06691664814080471,92.93961418228366
0.9998587908430923,0.06969851495904142,0.07116461736870532,0.0616717139314425,80.77426004976112
0.9998902038292864,0.06652213567065828,0.0650210628904159,0.05540502636782772,32.279041470814235
0.9998959180113733,0.06377690020127631,0.058517925523251975,0.04953844540905656,37.241709677312585
0.999903504693798,0.06150200055097608,0.05332608295855159,0.04499345743439857,49.7851686010707
0.9998992340651169,0.06019195239359665,0.0446992353287135,0.037817362701379094,53.225918132189655
0.9998207507645064,0.05987909885745735,0.04239184494729142,0.037878429427504044,56.03867589576639
0.9993859305163462,0.06022348915633321,0.07267185930878564,0.06968215400889213,62.90295890827714
0.998914915909002,0.06144074264162025,0.07641900814657682,0.0719705858934043,57.07522067812947
0.999432016936061,0.06322696785946966,0.05332802903346286,0.04599698595680441,26.713046161572365
0.9997776690960665,0.06575201851645714,0.049748413738415535,0.03974445895787814,46.00015984816663
0.999853610558686,0.06838786871031445,0.0590542884536867,0.047027462965062966,49.70934320877814
0.9999227553488148,0.07138056752303416,0.04583811729724173,0.035068037729433815,43.1364575682759
0.9971068615379997,0.06704357163551147,0.04149817327101727,0.03082666354888395,26.54070423125175
0.9970211580809096,0.06282358269012533,0.04130474730985183,0.029671377346945936,23.232693835637843
0.997090117141346,0.05858447688146712,0.041131205420020266,0.028579510023397012,15.247855848483464
0.9970375017117001,0.05418369506218279,0.04103349827086201,0.02776158179920954,9.642525663753435
0.9968159335905039,0.04908534901675667,0.04364903355455621,0.028827884065609353,15.539660976871952
0.9964587550943598,0.04333225315783699,0.04756742302251908,0.030218566262592363,24.542900736747818
0.9958956893416245,0.03720225525643666,0.04971909318935807,0.029798996680730803,10.632105741773994
0.9950284206481791,0.030540300054512387,0.06142461620265435,0.03409031964919451,4.159870786301987
0.9931508055097562,0.024173867289644543,0.07901709470380552,0.04081270561193553,3.0092975247022915
0.9925989209710981,0.023255254759282345,0.07914342912853904,0.04075980217538966,29.991506060858477
0.9946762563265036,0.022973793500661616,0.03995722233397048,0.019326191788114493,7.232553236667741
0.9992654419491945,0.023433635719892404,0.020159614369551694,0.009928928161045637,17.905560984660212
0.999411642058222,0.031281813653168074,0.021724398357223274,0.012265938937912283,17.934452904458364
0.9983134322265573,0.03838823532422619,0.03152080593389154,0.01885893852547185,11.680627973118174
0.9983134322265572,0.03838823532422619,0.03152080593389154,0.01885893852547185,10.979536715543643
0.9983134322265572,0.03838823532422619,0.03152080593389154,0.01885893852547185,14.461546225960346
0.9983134322265576,0.03838823532422619,0.03152080593389154,0.01885893852547185,16.829079422285165
0.9974922131810826,0.04529801466748975,0.03816524828297455,0.025070654403411958,15.41421405508522
0.9974922131810829,0.04529801466748975,0.03816524828297455,0.025070654403411958,11.83851423702403
0.9974922131810829,0.04529801466748975,0.03816524828297455,0.025070654403411958,15.993233761074299
0.9974280431512521,0.0442706266666222,0.037935036195052646,0.023862377207665278,11.895185857534704
0.9977812912459196,0.03734074169511128,0.03371433526626338,0.018842329327133794,52.853917940209534
0.9972528810802593,0.029965592068287833,0.03278094037004582,0.016568083098499078,32.693928227520516
0.996443354278433,0.02993811224169338,0.041565395089598584,0.022764801915696256,26.2405624563255
0.996853528758198,0.029940701277390253,0.05478515206268307,0.030970682864799398,11.04389060054203
0.9986598975241356,0.030501775383073887,0.046780169225982556,0.026364168619751334,13.608976003669216
0.998755101184097,0.037974665608081964,0.05197056332025687,0.03289968198273759,19.103120412238244
0.9982540867767724,0.04499948719765945,0.05905742575100799,0.04099721290534498,17.703562942788395
0.9979908953612383,0.05196585316067242,0.06449109686860068,0.04847675187832215,19.370567574334526
0.9989480228929075,0.052236010966690456,0.05989961382961513,0.04517216541025171,23.667345574690145
0.9986035799831369,0.059210361409661606,0.05520564358942801,0.044129072762555475,22.08156834538221
0.9981571361135033,0.06614057497811533,0.05173739202751726,0.043372158756312396,22.54021750000001
0.9975943276769076,0.07330106660029038,0.047432795422322094,0.0412612143532977,26.613290000000006
0.9971218500692701,0.08058607162210879,0.0438167123610646,0.039119544064924745,35.070229735625176
0.9999282728260481,0.08871618630766098,0.06025565875828647,0.05452217678829506,31.181702763255903
0.9999714704136523,0.089617943481397,0.052881402879156096,0.045786749589401925,40.3500373514978
0.9999858724478099,0.08920055619537214,0.04824876194727769,0.039390300621156886,31.710475377113102
0.9999928738172768,0.08891961688281924,0.04566316647691678,0.03489198374382696,14.001830398085852
0.9999983830077017,0.0888357206808995,0.04122347256532414,0.029222253574214357,15.906911074574777
0.9999975856502363,0.0913308926498329,0.035751577410631286,0.024236073635986326,15.121788695702305
0.9999960831944852,0.09180692542497541,0.036977501991913984,0.025419184973985053,8.750791006555154
0.9999940817764296,0.09267967770426924,0.03822009086388163,0.02710793264234439,9.770815371695468
0.9999826610717824,0.09459273709529645,0.03667747677267209,0.026762287471608647,12.919463256940094
0.9999402470601674,0.09687756105811657,0.04154541565325391,0.03197952143801374,12.39276573300971
0.9999530288459174,0.09867075059875624,0.03978860037439143,0.028418536969813803,7.134322714527406
0.9999874475488154,0.10064504107582554,0.039945215329359185,0.025769388928054852,4.501161296914313
0.9999930353285312,0.10155188838003451,0.04237622696450672,0.02692658157045247,11.643898117317475
0.999994625529262,0.10100826860288493,0.04646057873236462,0.03091084650175074,6.852602735876271
0.9999820947063889,0.10053372500281521,0.03985019116292585,0.02702503664744763,5.074518502669103
0.9975910358629501,0.09139429545710474,0.03859235401591666,0.02617201451624969,2.601498320942625
0.9972481870254142,0.08377810416901267,0.03975020310922939,0.02695722816933002,2.72905780571857
0.9971370572316807,0.07488190360273513,0.04220377916143281,0.028345449561159156,7.875222476552505
0.9970278199728113,0.06755851305836529,0.04213000367425037,0.02762539366549084,13.138796459192612
0.9967876847724055,0.05972401169961331,0.042045389495159124,0.02685498080038145,9.344822386102997
0.9963352806479537,0.051314866713371744,0.043788394149433786,0.027203728705966396,18.52174150367251
0.9955798839744306,0.042671035172802935,0.051458543637670044,0.03067430062051812,14.553248651097636
0.9942510289719573,0.034165651395148135,0.05959847331145317,0.03275552891569195,13.052301466931594
0.9912780825690344,0.025399928515527758,0.0716882205857922,0.0347720758224874,3.3981464334939906
0.9822260156388712,0.016589678351818845,0.07956425992498153,0.031805841484060085,29.16296062757622
0.9999999999999993,0.008021902716848972,0.8525990955135951,0.24612415865280282,7.519744087150283
,0.0,0.0,0.0,19.737546787603222
,0.0,0.0,0.0,20.34206655372069
,0.0,0.0,0.0,20.27343815992346
,0.002761288605462654,2390.38954107936,690.0460225051171,20.679141090984565
0.9959585990152758,0.01027045765839864,0.06663697420777633,0.026006310148844615,20.884736896892147
0.9975140692993932,0.018818820535652977,0.03460299813421084,0.016534717812781527,20.647516148740294
0.9984049118755373,0.02856419649729748,0.030808536935583376,0.016760961919370508,20.662510924312848
0.9987153057376084,0.039282714695054614,0.02688915096157213,0.015626683912858087,20.071538283938672
0.9988932897465939,0.05368517576801323,0.025500803731351156,0.015432317105112222,19.109228425295722
0.9989835985253844,0.06852140017093282,0.02500736803076337,0.01548756340424841,19.226309688311467
0.999011425771889,0.07475061836829035,0.024392141181846676,0.015106541106385167,18.23978869262878
0.9990256192728487,0.08809182761978712,0.024682798458306822,0.01619680056702795,11.655999840457975
0.9986339866645331,0.10046205491165704,0.029067597763121362,0.020628548717073862,11.757820648039353
0.9974536289869569,0.11226109080187506,0.03994493003784946,0.02853778485807841,14.800712881942239
0.9976289294735907,0.11277631264517228,0.03997842033317197,0.02901007154776754,23.589854075162165
0.9970290581779819,0.10976399780284939,0.03881723219375492,0.026248782942304885,16.36837933341896
0.9975885402540229,0.10157217701782831,0.03436990274027836,0.02104071787608555,31.896566364966542
0.9979004278517005,0.09224669024264176,0.03284869829038504,0.018121625051772824,32.725622635723525
0.9980227255033423,0.08161537101175685,0.03198587741884502,0.01596252367389657,10.17051859500563
0.9979663602218541,0.06992244206874908,0.03177866445041557,0.014913204847177987,5.27955889788201
0.9977500024193436,0.05421066635279423,0.031700098184034124,0.014268528612241482,15.303401621640212
0.9973067759123591,0.03802569427688195,0.03167487238965041,0.013903530441382372,70.55861574134173
0.9965071793092166,0.03485688642047512,0.03477508461280858,0.015264353446102967,142.7771308103629
0.9956813044113833,0.02262744460660307,0.051625677146218324,0.021033922016783307,108.5758519221332
0.9998792345769147,0.011288069589055656,0.10213596884495534,0.03118915291559091,21.286320777729372
,0.00047228668968912903,408.84866623158774,118.02444375331334,18.306398136202663
,0.0,0.0,0.0,19.631243740502693
,0.001477868885155929,1279.3600492084186,369.31943440046666,19.122484126599037
0.9987129564349756,0.011657099284961525,0.10288606161259133,0.034856218697793304,20.033381660177675
0.9973359411649523,0.022605743059456323,0.08147447007620515,0.03625796464909004,20.778751090080316
0.9849473147834543,0.03440184080515655,0.11772075267815205,0.06078700583315081,20.985666477183244
0.9849520939725729,0.034420955958674664,0.117720856733146,0.06083218960166342,20.061662376268693
0.9849520939725729,0.034420955958674664,0.117720856733146,0.06083218960166342,19.080322343620267
0.9849520939725729,0.034420955958674664,0.117720856733146,0.06083218960166342,19.411057757863784
0.9849520939725731,0.034420955958674664,0.117720856733146,0.06083218960166342,18.814398028829544
0.9816849723430063,0.04648060633764712,0.14236484397133692,0.08394342187985308,19.193127221095548
0.9826505433019092,0.05804791207720671,0.15931981702883258,0.10458935630432994,18.838237018866668
0.9741994658991772,0.06979487691404558,0.18099312471244547,0.12938133601396276,18.719872172267458
0.9650611661050154,0.08119394070958606,0.20020474688698855,0.15408529906126267,15.846784911403814
0.960187347281271,0.09081407420445713,0.21438007000700332,0.17299604331671783,13.002016611043391
0.9582435490604906,0.09081775866104742,0.21621955134716178,0.17475951616348281,19.330200058903955
0.9542738185516205,0.08920654341470309,0.21053698466037016,0.16928090791411596,12.859747806062634
0.9723749337193122,0.0862149784851843,0.110302815091576,0.08534147040202628,21.19902101183649
0.9723570047503015,0.08619586333166618,0.11030278049447073,0.08531625084113736,20.60715879624482
0.9723570047503017,0.08619586333166618,0.11030278049447073,0.08531625084113736,33.523243891634166
0.9723570047503017,0.08619586333166618,0.11030278049447073,0.08531625084113736,25.5983511530388
0.9723570047503015,0.08619586333166618,0.11030278049447073,0.08531625084113736,17.27432344167792
0.9746428429621372,0.07413621295269374,0.10084586992590933,0.0724165935340033,23.136128697235034
0.9758535853992116,0.06256890721313414,0.09260863154131463,0.060892955345629926,22.111667180393816
0.9814484513916111,0.05082194237629528,0.07923730364617496,0.04705517991374648,59.29065745753998
0.9883811049837966,0.03942287858075481,0.06322205605461861,0.033266531450418656,111.46853581682514
0.994109931188382,0.028324876200727808,0.04604933014601529,0.02076157388392852,95.7169898629068
0.9987485224342382,0.018141961344331898,0.026169865993892944,0.009823570864034997,116.3166933898069
1.0000000000000002,0.008804532816181446,0.009740082990414553,0.0028117197682225683,67.46236078768307
,0.0,0.0,0.0,22.491019999999992
,0.0,0.0,0.0,22.491019999999992
,0.0,0.0,0.0,22.491019999999992
,0.0,0.0,0.0,22.491019999999992
,2.744689516375871e-05,23.76020058343656,6.8589791014233015,22.491019999999992
0.9999996885254071,0.005456057309779641,0.031359278484844995,0.009125563160586889,22.491019999999992
0.9994597876933049,0.01082900739543257,0.020661501151825346,0.008149012195136566,22.491019999999992
0.9995440189197522,0.015737057274000734,0.019624346228661486,0.009171823564485999,22.49397583333331
0.9995933304823909,0.020270678806990156,0.019093687417238145,0.01000907201684727,22.169796884907274
0.999610860623848,0.02446679162831154,0.018182566108367666,0.010303768730709945,22.491019999999992
0.9995983038209995,0.02884618360430642,0.015968364523549307,0.009329694719421798,22.756000833333303
0.9995795782618837,0.03146856393197064,0.014945122602347545,0.008731854237082587,23.01020166666669
0.9995586959237495,0.036190055781488845,0.01494784676759225,0.008814232120551903,23.504710000000017
0.9995107626512544,0.039942538680198494,0.015060136163217322,0.009344136063673368,24.704025260817996
0.9994170512842296,0.0436854328187922,0.015160445765963709,0.00984674712669666,33.54051911498472
0.9992573982962122,0.048592615079419206,0.015166584027572233,0.009971298067641242,34.88997894008507
0.9999649698242831,0.05341894031316462,0.024261369333845956,0.015907087989217965,9.3290598839288
0.999936911025436,0.05211623090625062,0.02740536800087853,0.01873362347444002,9.67642382158969
0.999955972788153,0.05057133464105256,0.025574998931301662,0.0169869086225285,17.024886887147336
0.9999685149426921,0.04996650262707943,0.022778902947045425,0.014744232379809865,4.347674446734987
0.999979587753583,0.04861119017722414,0.022175028048823597,0.014996656964071955,27.166426865334778
0.9999924386106109,0.04787372107591419,0.02262082183520971,0.01589293903543141,17.562782035840208
0.9999701174353638,0.048103290084613226,0.026598075605813596,0.018502024573425275,53.726869185616366
0.9999363771145563,0.04936255540798825,0.021794896268374296,0.014301883012752939,81.07950711286088
0.9999336519608049,0.05125857008245892,0.0234891024965453,0.013772293467016413,30.640383782436587
0.9999384540712198,0.054926504976512906,0.028377748205924428,0.017481501626045528,4.677767043998422
0.9999401019605744,0.05908677127808469,0.030473413208324623,0.019880545925371182,2.0155052389851154
0.9999096945380312,0.06285661276550948,0.03177599384467472,0.02225689176465937,8.747016675
0.9998834890628565,0.06490767812958567,0.03303356272874162,0.024863014071473684,10.306063937491881
0.9998692704592069,0.06586468309927161,0.036000074387195234,0.028994086262098883,14.92499856782159
0.9998575756982826,0.06642654772341282,0.04100526202360494,0.03495989610054692,28.244397557792965
0.9998037516962761,0.06721965065171075,0.049271864892301814,0.04397844940439002,35.577130318219346
0.9997603488509136,0.06839861983382635,0.055297573373310184,0.05045408332866316,9.758869723880254
0.9997106244912889,0.06878373172054118,0.05759677273828195,0.0530974998190786,33.29932125459536
0.9997233339956368,0.0680921472784591,0.05309707556997022,0.048563851063354695,32.61072749666988
0.9998148940380471,0.0669216523473343,0.045809624253736476,0.04040758430771757,14.558999658402318
0.9997656095915743,0.06432392175224487,0.05293084863129793,0.045827810854318814,7.6111491659967205
0.9997306147145186,0.0611388361080314,0.04684361229599276,0.0394235306596453,12.840794837355881
0.9997776992920979,0.057963597776110716,0.04163921017763876,0.03339352198141822,12.331345512090694
0.9998691935996381,0.05413936936282742,0.0380570682806063,0.028843461051346823,40.9999171995799
0.9999205551664267,0.05044148343725547,0.03457822556139771,0.024456223439206635,69.2146744998782
0.9999187539375977,0.04816936985917588,0.02704595551167679,0.017810582224944603,53.60282357842552
0.9999296217945247,0.045725600986196865,0.025906689530380077,0.017823889325693693,77.82282656384302
0.9999514610283005,0.043742314699040045,0.024703342512102596,0.01692282012444818,67.86805633512145
0.9999789832291045,0.041996530413617825,0.018599237547644323,0.012351719382108182,2.319382911631196
0.9999811235155107,0.040985328517569634,0.020176031609662925,0.013832207774126455,7.2696942233686475
0.9999898656777209,0.04013450952440697,0.019440286744962787,0.012806171716449993,5.110831420036821
0.9999886115224462,0.04409732717043693,0.017349752919260195,0.011082033696355027,6.374209773455762
0.9999142507178919,0.04759514716619174,0.019147518646474404,0.01210725403733361,7.057455275404593
0.9999291292899922,0.05228857923658215,0.022328933901432448,0.012399613863032417,4.331134125197977
0.9999436620294165,0.05808813840816215,0.027088764755882778,0.014365367556058238,6.3877749141846785
0.9999661283300016,0.06451827212931203,0.027993427120834004,0.014517473611221,8.701847772102784
0.9999852141956772,0.07153056152171493,0.029438854223989962,0.015838571094393177,3.9403786184528693
0.9999882146054127,0.07279486525610236,0.034915111180910605,0.021257818049721454,0.5330806139823653
0.9999935370057874,0.07368977451926273,0.03367618458550839,0.02159332403087225,0.7318476788582242
0.9999830158617371,0.07363435804069617,0.03523306922335906,0.024178022514107035,1.3852158892686097
0.9999758462900441,0.07332299746481877,0.03677554524761373,0.0268938823165572,1.7636658040214461
0.9999601218713441,0.07265932658510765,0.039913198007605795,0.031147563154314703,2.657320355290055
0.9999215882304094,0.07156032390407181,0.043149529125928336,0.03589899337391273,5.458941706648585
0.9998667007346072,0.07053582040607775,0.04836155543636398,0.04246744871126416,9.946228212330999
0.999782196618094,0.0700912115373623,0.05326432376452638,0.0487269353659751,9.247954823194847
0.9996692360636502,0.06924266413194767,0.057456256649302685,0.0540804304686836,14.081447195391986
0.9994526022020621,0.06743550368047083,0.06940146767023499,0.06650604207847269,8.766890502578397
0.9992429357390847,0.06509750398834743,0.07896251613775948,0.07569819142082039,17.709019570577716
0.9993612652711014,0.0628504434416244,0.07751396791470672,0.07352804253660017,20.319603035894993
0.9996017889602629,0.061149033963219974,0.05756307015804688,0.05345696750221827,24.16151142704506
0.9998049697545862,0.059577674657691926,0.05422234749707337,0.049145504209849644,15.848496959730568
0.9998781728023708,0.05811748998094535,0.05004404342138442,0.04469269777217175,12.203974432108694
0.9999353189012078,0.056717539677014185,0.04418375522016264,0.03937755332637779,8.458488932065244
0.9999819438796923,0.05576179690301012,0.04469869892107446,0.04010790683554319,21.430423935682228
0.9999913484664602,0.05616378144555714,0.03615230243309853,0.03197429613773749,27.82889986523925
0.9999960612470074,0.05786137880939926,0.03392847988911603,0.030041182234140193,37.028380678046275
0.9999952111206053,0.06272357227602915,0.03225600543412173,0.028268938243889357,46.50266407444737
0.9999908203805201,0.0635124677775684,0.028746980352287503,0.024393849772704368,47.11241359520349
0.9999848312679115,0.06450143436858662,0.028905038738312436,0.023776254130523995,43.44335623504846
